"";"mouse";"human";"mousemodule";"Taman_UC_logFC";"Lloyd_UC_logFC";"Lloyd_CD_logFC";"Taman_UC_reg";"Lloyd_UC_reg";"Lloyd_CD_reg"
"3579";"Cnih1";"CNIH1";2;NA;NA;NA;NA;NA;NA
"15334";"Ndufv2";"NDUFV2";2;NA;NA;NA;NA;NA;NA
"24182";"Tmem258";"TMEM258";2;NA;NA;NA;NA;NA;NA
"4936";"Depdc1a";"DEPDC1";1;NA;NA;NA;NA;NA;NA
"7052";"Gemin6";"GEMIN6";1;NA;NA;NA;NA;NA;NA
"6013";"Fabp5";"FABP5";2;NA;NA;NA;NA;NA;NA
"9128";"Ier3ip1";"IER3IP1";2;NA;NA;NA;NA;NA;NA
"20848";"Rpl35a";"RPL35A";2;NA;NA;NA;NA;NA;NA
"21148";"Sar1b";"SAR1B";2;NA;NA;NA;NA;NA;NA
"406";"Adra2a";"ADRA2A";5;NA;NA;NA;NA;NA;NA
"29630";"Zpbp2";"ZPBP2";1;NA;NA;NA;NA;NA;NA
"14744";"Mrps24";"MRPS24";2;NA;NA;NA;NA;NA;NA
"2644";"Ccr2";"CCR2";1;NA;NA;NA;NA;NA;NA
"26438";"Gm14305";"ZNF117";2;NA;NA;NA;NA;NA;NA
"13353";"Lyz1";"LYZ";2;NA;NA;NA;NA;NA;NA
"7465";"Gpx4";"GPX4";2;NA;NA;NA;NA;NA;NA
"15489";"Nipsnap3b";"NIPSNAP3A";1;NA;NA;NA;NA;NA;NA
"13780";"Mcfd2";"MCFD2";1;NA;NA;NA;NA;NA;NA
"25750";"Uxt";"UXT";2;NA;NA;NA;NA;NA;NA
"18285";"Ppfia3";"PPFIA3";3;NA;NA;NA;NA;NA;NA
"1674";"Bet1";"BET1";2;NA;NA;NA;NA;NA;NA
"1333";"Atf4";"ATF4";1;NA;NA;NA;NA;NA;NA
"14029";"Mien1";"MIEN1";2;NA;NA;NA;NA;NA;NA
"22785";"Spryd7";"SPRYD7";2;NA;NA;NA;NA;NA;NA
"2840";"Cdh23";"CDH23";2;NA;NA;NA;NA;NA;NA
"21360";"Sem1";"SEM1";2;NA;NA;NA;NA;NA;NA
"6086";"Fam174c";"FAM174C";2;NA;NA;NA;NA;NA;NA
"5571";"Eif1a";"EIF1AX";1;NA;NA;NA;NA;NA;NA
"4156";"Cxcl16";"CXCL16";2;NA;NA;NA;NA;NA;NA
"1439";"Atp6v0e";"ATP6V0E1";2;NA;NA;NA;NA;NA;NA
"15624";"Nos1";"NOS1";5;NA;NA;NA;NA;NA;NA
"1946";"Gm14137";"C15orf62";1;NA;NA;NA;NA;NA;NA
"5549";"Egln3";"EGLN3";1;NA;NA;NA;NA;NA;NA
"20374";"Rdh10";"RDH10";1;NA;NA;NA;NA;NA;NA
"4528";"Dctpp1";"DCTPP1";2;NA;NA;NA;NA;NA;NA
"22864";"Srsf7";"SRSF7";1;NA;NA;NA;NA;NA;NA
"2763";"Cd84";"CD84";1;NA;NA;NA;NA;NA;NA
"5557";"Ehd2";"EHD2";5;NA;NA;NA;NA;NA;NA
"13162";"Lrr1";"LRR1";1;NA;NA;NA;NA;NA;NA
"2206";"Cacna1s";"CACNA1S";2;NA;NA;NA;NA;NA;NA
"759";"Anapc10";"ANAPC10";2;NA;NA;NA;NA;NA;NA
"9431";"Ighg1";"IGHG1";2;NA;3,36303465220352;NA;NA;"up";NA
"24126";"Tmem199";"TMEM199";1;NA;NA;NA;NA;NA;NA
"19925";"Ptpru";"PTPRU";3;NA;NA;NA;NA;NA;NA
"23899";"Timm10";"TIMM10";2;NA;NA;NA;NA;NA;NA
"23688";"Tefm";"TEFM";2;NA;NA;NA;NA;NA;NA
"21908";"Slc25a33";"SLC25A33";2;NA;NA;NA;NA;NA;NA
"1157";"Arid5b";"ARID5B";5;NA;NA;NA;NA;NA;NA
"14684";"Mrpl12";"MRPL12";2;NA;NA;NA;NA;NA;NA
"21260";"Sct";"SCT";2;NA;NA;NA;NA;NA;NA
"12120";"Krt10";"KRT10";2;NA;NA;NA;NA;NA;NA
"3636";"Coa3";"COA3";2;NA;NA;NA;NA;NA;NA
"20849";"Rpl36";"RPL36";2;NA;NA;NA;NA;NA;NA
"2904";"Cdkn3";"CDKN3";1;NA;NA;NA;NA;NA;NA
"23962";"Tlr4";"TLR4";1;NA;NA;NA;NA;NA;NA
"15304";"Ndufaf6";"NDUFAF6";1;NA;NA;NA;NA;NA;NA
"11276";"Il21";"IL21";1;NA;NA;NA;NA;NA;NA
"2789";"Cdc34";"CDC34";2;NA;NA;NA;NA;NA;NA
"21105";"Saa4";"SAA2-SAA4";1;NA;NA;NA;NA;NA;NA
"23252";"Sun2";"SUN2";5;NA;NA;NA;NA;NA;NA
"20938";"Rps8";"RPS8";2;NA;NA;NA;NA;NA;NA
"22102";"Slc5a6";"SLC5A6";3;NA;NA;NA;NA;NA;NA
"21532";"Sfn";"SFN";1;NA;NA;NA;NA;NA;NA
"14699";"Mrpl28";"MRPL28";2;NA;NA;NA;NA;NA;NA
"9161";"Ifit1bl2";"IFIT1";1;NA;NA;NA;NA;NA;NA
"3353";"Cinp";"CINP";2;NA;NA;NA;NA;NA;NA
"14439";"Mlx";"MLX";1;NA;NA;NA;NA;NA;NA
"1924";"1810009A15Rik";"C11orf98";2;NA;NA;NA;NA;NA;NA
"5079";"Dmac1";"DMAC1";2;NA;NA;NA;NA;NA;NA
"8663";"H2-Aa";"HLA-DQA1";1;NA;NA;NA;NA;NA;NA
"14542";"Mpc2";"MPC2";2;NA;NA;NA;NA;NA;NA
"3034";"Cenps";"CENPS";2;NA;NA;NA;NA;NA;NA
"25186";"Txndc17";"TXNDC17";2;NA;NA;NA;NA;NA;NA
"20664";"Rnaset2b";"RNASET2";2;NA;NA;NA;NA;NA;NA
"5952";"Exoc3l4";"EXOC3L4";2;NA;NA;NA;NA;NA;NA
"23064";"St8sia1";"ST8SIA1";1;NA;NA;NA;NA;NA;NA
"362";"Adgrg1";"ADGRG1";5;NA;NA;NA;NA;NA;NA
"24321";"Tnfaip8";"TNFAIP8";1;NA;NA;NA;NA;NA;NA
"3764";"Cox14";"COX14";2;NA;NA;NA;NA;NA;NA
"21285";"Sdhaf4";"SDHAF4";2;NA;NA;NA;NA;NA;NA
"14735";"Mrps16";"MRPS16";2;NA;NA;NA;NA;NA;NA
"5281";"Dpyd";"DPYD";5;NA;NA;NA;NA;NA;NA
"11679";"Kcne3";"KCNE3";2;NA;NA;NA;NA;NA;NA
"13288";"Ltbp4";"LTBP4";5;NA;NA;NA;NA;NA;NA
"13862";"Med8";"MED8";1;NA;NA;NA;NA;NA;NA
"6084";"Fam174a";"FAM174A";2;NA;NA;NA;NA;NA;NA
"21715";"Sirpb1b";"SIRPB1";1;1,91487951297283;NA;NA;"up";NA;NA
"15320";"Ndufb9";"NDUFB9";2;NA;NA;NA;NA;NA;NA
"14419";"Mkrn2os";"MKRN2OS";1;NA;NA;NA;NA;NA;NA
"11827";"1110059G10Rik";"KIAA1143";2;NA;NA;NA;NA;NA;NA
"13381";"Mad2l1";"MAD2L1";1;NA;NA;NA;NA;NA;NA
"8361";"Hao2";"HAO2";3;NA;NA;NA;NA;NA;NA
"14723";"Mrpl52";"MRPL52";2;NA;NA;NA;NA;NA;NA
"13998";"Mgst2";"MGST2";2;NA;NA;NA;NA;NA;NA
"25074";"Ttc28";"TTC28";5;NA;NA;NA;NA;NA;NA
"20827";"Rpl22";"RPL22";2;NA;NA;NA;NA;NA;NA
"5167";"Dnajc19";"DNAJC19";2;NA;NA;NA;NA;NA;NA
"2831";"Cdh13";"CDH13";5;NA;NA;NA;NA;NA;NA
"15873";"Nup35";"NUP35";1;NA;NA;NA;NA;NA;NA
"15922";"Nxt1";"NXT1";2;NA;NA;NA;NA;NA;NA
"18124";"Polb";"POLB";2;NA;NA;NA;NA;NA;NA
"11651";"Kbtbd3";"KBTBD3";2;NA;NA;NA;NA;NA;NA
"1780";"Bola3";"BOLA3";2;NA;NA;NA;NA;NA;NA
"20825";"Rpl19";"RPL19";2;NA;NA;NA;NA;NA;NA
"11057";"Igkv3-12";"IGKV3-11";1;NA;1,96206849108573;NA;NA;"up";NA
"3114";"Cetn2";"CETN2";2;NA;NA;NA;NA;NA;NA
"23107";"Steap1";"STEAP1";1;NA;NA;NA;NA;NA;NA
"187";"Acot9";"ACOT9";1;NA;NA;NA;NA;NA;NA
"347";"Adgra2";"ADGRA2";5;NA;NA;NA;NA;NA;NA
"1307";"Asprv1";"ASPRV1";1;NA;NA;NA;NA;NA;NA
"12730";"Lamb2";"LAMB2";5;NA;NA;NA;NA;NA;NA
"11548";"Itpa";"ITPA";1;NA;NA;NA;NA;NA;NA
"10377";"Ighv6-6";"IGHV3-15";1;NA;1,99127466490522;1,49142280273237;NA;"up";"up"
"2621";"Ccne1";"CCNE1";1;NA;NA;NA;NA;NA;NA
"8390";"Hba-a1";"HBA1";2;NA;NA;NA;NA;NA;NA
"7233";"Gmppb";"GMPPB";1;NA;NA;NA;NA;NA;NA
"5758";"Eny2";"ENY2";2;NA;NA;NA;NA;NA;NA
"927";"Ap3s1";"AP3S1";1;NA;NA;NA;NA;NA;NA
"18160";"Polr2h";"POLR2H";2;NA;NA;NA;NA;NA;NA
"20319";"Rbm7";"RBM7";2;NA;NA;NA;NA;NA;NA
"23846";"Thbs4";"THBS4";5;NA;NA;NA;NA;NA;NA
"3328";"Cib1";"CIB1";2;NA;NA;NA;NA;NA;NA
"15322";"Ndufc2";"NDUFC2";2;NA;NA;NA;NA;NA;NA
"24067";"Tmem141";"TMEM141";2;NA;NA;NA;NA;NA;NA
"9486";"Ighv1-54";"IGHV1-18";4;NA;1,4460884738261;NA;NA;"up";NA
"9512";"Ighv1-9";"IGHV1-18";1;NA;1,4460884738261;NA;NA;"up";NA
"25525";"Urm1";"URM1";2;NA;NA;NA;NA;NA;NA
"19477";"Prelp";"PRELP";5;NA;NA;NA;NA;NA;NA
"21035";"Rtp4";"RTP4";1;NA;NA;NA;NA;NA;NA
"27926";"Zfp560";"ZNF560";2;NA;NA;NA;NA;NA;NA
"6851";"Gabarapl2";"GABARAPL2";2;NA;NA;NA;NA;NA;NA
"6532";"Fkbp3";"FKBP3";2;NA;NA;NA;NA;NA;NA
"14876";"Mthfsl";"MTERF1";2;NA;NA;NA;NA;NA;NA
"24697";"Trbc2";"TRB";2;NA;NA;NA;NA;NA;NA
"19882";"Ptp4a1";"PTP4A1";1;NA;NA;NA;NA;NA;NA
"21152";"Sarnp";"SARNP";2;NA;NA;NA;NA;NA;NA
"9121";"Idnk";"IDNK";2;NA;NA;NA;NA;NA;NA
"20895";"Rps11";"RPS11";2;NA;NA;NA;NA;NA;NA
"7284";"Gnpnat1";"GNPNAT1";2;NA;NA;NA;NA;NA;NA
"27924";"Zfp931";"ZNF559-ZNF177";2;NA;NA;NA;NA;NA;NA
"14713";"Mrpl42";"MRPL42";2;NA;NA;NA;NA;NA;NA
"6685";"Frat2";"FRAT2";5;NA;NA;NA;NA;NA;NA
"21527";"Sf3b5";"SF3B5";2;NA;NA;NA;NA;NA;NA
"8534";"Higd1a";"HIGD1A";2;NA;NA;NA;NA;NA;NA
"21354";"Selenot";"SELENOT";1;NA;NA;NA;NA;NA;NA
"14510";"Mocs2";"MOCS2";2;NA;NA;NA;NA;NA;NA
"4019";"Cstb";"CSTB";2;NA;NA;NA;NA;NA;NA
"14761";"Mrtfb";"MRTFB";5;NA;NA;NA;NA;NA;NA
"24992";"Tsen15";"TSEN15";2;NA;NA;NA;NA;NA;NA
"19653";"Prss16";"PRSS16";1;NA;NA;NA;NA;NA;NA
"20894";"Rps10";"RPS10";2;NA;NA;NA;NA;NA;NA
"24242";"Tmem74b";"TMEM74B";1;NA;NA;NA;NA;NA;NA
"15558";"Nme2";"NME1-NME2";2;NA;NA;NA;NA;NA;NA
"20975";"Rsad2";"RSAD2";4;NA;NA;NA;NA;NA;NA
"17845";"Pipox";"PIPOX";1;NA;NA;NA;NA;NA;NA
"22615";"Spcs1";"SPCS1";2;NA;NA;NA;NA;NA;NA
"20905";"Rps19bp1";"RPS19BP1";2;NA;NA;NA;NA;NA;NA
"15122";"Naca";"NACA";2;NA;NA;NA;NA;NA;NA
"1512";"B2m";"B2M";1;NA;NA;NA;NA;NA;NA
"24761";"Trgc2";"TRGC1";1;NA;NA;NA;NA;NA;NA
"13584";"Mal2";"MAL2";1;NA;NA;NA;NA;NA;NA
"8467";"Hebp2";"HEBP2";2;NA;NA;NA;NA;NA;NA
"11167";"Igkv5-37";"IGKV6-21";1;NA;NA;NA;NA;NA;NA
"24236";"Tmem68";"TMEM68";1;NA;NA;NA;NA;NA;NA
"11470";"Irs2";"IRS2";5;NA;NA;NA;NA;NA;NA
"15926";"Nynrin";"NYNRIN";5;NA;NA;NA;NA;NA;NA
"12538";"Krtap3-1";"KRTAP3-1";1;NA;NA;NA;NA;NA;NA
"13307";"Ly6e";"LY6E";1;NA;NA;NA;NA;NA;NA
"9008";"Hsf2bp";"HSF2BP";1;NA;NA;NA;NA;NA;NA
"2131";"9130008F23Rik";"C6orf141";1;NA;NA;NA;NA;NA;NA
"17636";"Pfdn1";"PFDN1";2;NA;NA;NA;NA;NA;NA
"23792";"Tfec";"TFEC";1;NA;NA;NA;NA;NA;NA
"15845";"Nudt2";"NUDT2";2;NA;NA;NA;NA;NA;NA
"14856";"Mt4";"MT4";1;NA;NA;NA;NA;NA;NA
"24473";"Tppp";"TPPP";3;NA;NA;NA;NA;NA;NA
"4230";"Cyp26b1";"CYP26B1";3;NA;NA;NA;NA;NA;NA
"21991";"Slc35b3";"SLC35B3";2;NA;NA;NA;NA;NA;NA
"260";"Acyp1";"ACYP1";2;NA;NA;NA;NA;NA;NA
"2992";"Cebpd";"CEBPD";1;NA;NA;NA;NA;NA;NA
"11149";"Igkv6-23";"IGKV4-1";1;NA;1,53100858282098;NA;NA;"up";NA
"1399";"Atp2b4";"ATP2B4";5;NA;NA;NA;NA;NA;NA
"1493";"Auts2";"AUTS2";5;NA;NA;NA;NA;NA;NA
"1387";"Atp1a4";"ATP1A4";2;NA;NA;NA;NA;NA;NA
"20384";"Rdh9";"RDH16";1;NA;NA;NA;NA;NA;NA
"20885";"Rpp30";"RPP30";1;NA;NA;NA;NA;NA;NA
"4252";"Cyp2c65";"CYP2C18";3;NA;NA;NA;NA;NA;NA
"2739";"Cd47";"CD47";1;NA;NA;NA;NA;NA;NA
"3773";"Cox4i1";"COX4I1";2;NA;NA;NA;NA;NA;NA
"19968";"Pxdn";"PXDN";5;NA;NA;NA;NA;NA;NA
"5968";"Exosc8";"EXOSC8";1;NA;NA;NA;NA;NA;NA
"25934";"Vti1b";"VTI1B";2;NA;NA;NA;NA;NA;NA
"24393";"Tnxb";"TNXB";5;NA;NA;NA;NA;NA;NA
"7030";"Gdf10";"GDF10";3;NA;NA;NA;NA;NA;NA
"22302";"Smim8";"SMIM8";2;NA;NA;NA;NA;NA;NA
"15874";"Nup37";"NUP37";1;NA;NA;NA;NA;NA;NA
"1450";"Atp6v1g1";"ATP6V1G1";2;NA;NA;NA;NA;NA;NA
"15319";"Ndufb8";"NDUFB8";2;NA;NA;NA;NA;NA;NA
"3921";"Cry2";"CRY2";5;NA;NA;NA;NA;NA;NA
"14463";"Mmp2";"MMP2";5;NA;NA;NA;NA;NA;NA
"22397";"Snrpd2";"SNRPD2";2;NA;NA;NA;NA;NA;NA
"4415";"Cystm1";"CYSTM1";2;NA;NA;NA;NA;NA;NA
"3173";"Cfh";"CFH";1;NA;NA;NA;NA;NA;NA
"13948";"Mff";"MFF";2;NA;NA;NA;NA;NA;NA
"786";"Angptl8";"ANGPTL8";2;NA;NA;NA;NA;NA;NA
"177";"Acot13";"ACOT13";2;NA;NA;NA;NA;NA;NA
"24405";"Tomm22";"TOMM22";2;NA;NA;NA;NA;NA;NA
"520";"Ak6";"AK6";1;NA;NA;NA;NA;NA;NA
"14808";"Msh5";"MSH5";2;NA;NA;NA;NA;NA;NA
"12741";"Lamtor3";"LAMTOR3";2;NA;NA;NA;NA;NA;NA
"14748";"Mrps28";"MRPS28";2;NA;NA;NA;NA;NA;NA
"24846";"Trim30a";"TRIM5";4;NA;NA;NA;NA;NA;NA
"5488";"Eef1a2";"EEF1A2";5;NA;NA;NA;NA;NA;NA
"22318";"Smpdl3b";"SMPDL3B";1;NA;NA;NA;NA;NA;NA
"2764";"Cd86";"CD86";1;NA;NA;NA;NA;NA;NA
"15478";"Nip7";"NIP7";1;NA;NA;NA;NA;NA;NA
"26488";"Zfp932";"ZNF117";2;NA;NA;NA;NA;NA;NA
"1090";"Arhgap15";"ARHGAP15";1;NA;NA;NA;NA;NA;NA
"155";"Ace2";"ACE2";5;NA;NA;NA;NA;NA;NA
"22271";"Smim11";"SMIM11";2;NA;NA;NA;NA;NA;NA
"3660";"Col14a1";"COL14A1";5;NA;NA;NA;NA;NA;NA
"634";"Alg13";"ALG13";1;NA;NA;NA;NA;NA;NA
"14702";"Mrpl32";"MRPL32";2;NA;NA;NA;NA;NA;NA
"15469";"Nid1";"NID1";5;NA;NA;NA;NA;NA;NA
"6419";"Fdxacb1";"FDXACB1";2;NA;NA;NA;NA;NA;NA
"14681";"Mrpl1";"MRPL1";2;NA;NA;NA;NA;NA;NA
"8590";"H2-T3";"HLA-A";4;NA;NA;NA;NA;NA;NA
"20380";"Rdh16";"RDH16";1;NA;NA;NA;NA;NA;NA
"15120";"Nabp1";"NABP1";1;NA;NA;NA;NA;NA;NA
"20858";"Rpl38";"RPL38";2;NA;NA;NA;NA;NA;NA
"17504";"Pde2a";"PDE2A";5;NA;NA;NA;NA;NA;NA
"6593";"Fndc5";"FNDC5";3;NA;NA;NA;NA;NA;NA
"6793";"Fundc1";"FUNDC1";2;NA;NA;NA;NA;NA;NA
"5489";"Eef1akmt1";"EEF1AKMT1";2;NA;NA;NA;NA;NA;NA
"25125";"Tuba1c";"TUBA1C";1;NA;NA;NA;NA;NA;NA
"21540";"Sft2d1";"SFT2D1";2;NA;NA;NA;NA;NA;NA
"2705";"Cd248";"CD248";5;NA;NA;NA;NA;NA;NA
"2008";"4933434E20Rik";"C1orf43";2;NA;NA;NA;NA;NA;NA
"12761";"Lars2";"LARS2";2;NA;NA;NA;NA;NA;NA
"14700";"Mrpl3";"MRPL3";1;NA;NA;NA;NA;NA;NA
"3375";"Cklf";"CKLF";2;NA;NA;NA;NA;NA;NA
"19474";"Prelid2";"PRELID2";2;NA;NA;NA;NA;NA;NA
"17797";"Pigx";"PIGX";2;NA;NA;NA;NA;NA;NA
"17599";"Peli2";"PELI2";3;NA;NA;NA;NA;NA;NA
"20092";"Rab5if";"RAB5IF";2;NA;NA;NA;NA;NA;NA
"6108";"Fam20c";"FAM20C";5;NA;NA;NA;NA;NA;NA
"24760";"Trgc1";"TRGC1";2;NA;NA;NA;NA;NA;NA
"5375";"Dut";"DUT";2;NA;NA;NA;NA;NA;NA
"7054";"Gemin7";"GEMIN7";2;NA;NA;NA;NA;NA;NA
"20348";"Rbx1";"RBX1";2;NA;NA;NA;NA;NA;NA
"12455";"Krtap13";"KRTAP13-1";1;NA;NA;NA;NA;NA;NA
"25209";"Tyw5";"TYW5";1;NA;NA;NA;NA;NA;NA
"4557";"Ddt";"DDT";2;NA;NA;NA;NA;NA;NA
"8542";"Hint1";"HINT1";2;NA;NA;NA;NA;NA;NA
"21353";"Selenos";"SELENOS";2;NA;NA;NA;NA;NA;NA
"7661";"Guk1";"GUK1";2;NA;NA;NA;NA;NA;NA
"15074";"Myorg";"MYORG";5;NA;NA;NA;NA;NA;NA
"24392";"Tns4";"TNS4";5;NA;NA;NA;NA;NA;NA
"23118";"Sting1";"STING1";1;NA;NA;NA;NA;NA;NA
"23188";"Stx19";"STX19";2;NA;NA;NA;NA;NA;NA
"18408";"Pradc1";"PRADC1";2;NA;NA;NA;NA;NA;NA
"17925";"Plat";"PLAT";1;NA;NA;NA;NA;NA;NA
"1651";"Bcorl1";"BCORL1";5;NA;NA;NA;NA;NA;NA
"7320";"Gp6";"GP6";3;NA;NA;NA;NA;NA;NA
"24475";"Tppp3";"TPPP3";3;NA;NA;NA;NA;NA;NA
"12729";"Lamb1";"LAMB1";5;NA;NA;NA;NA;NA;NA
"157";"Acer1";"ACER1";3;NA;NA;NA;NA;NA;NA
"5341";"Dtymk";"DTYMK";2;NA;NA;NA;NA;NA;NA
"9497";"Ighv1-67";"IGHV1-18";1;NA;1,4460884738261;NA;NA;"up";NA
"14779";"Ms4a6c";"MS4A6A";1;NA;NA;NA;NA;NA;NA
"17126";"Ost4";"OST4";2;NA;NA;NA;NA;NA;NA
"13997";"Mgst1";"MGST1";1;NA;NA;NA;NA;NA;NA
"14728";"Mrpl58";"MRPL58";2;NA;NA;NA;NA;NA;NA
"3390";"Clca3b";"CLCA3P";1;NA;2,82002992849524;1,70343574321891;NA;"up";"up"
"14038";"Milr1";"MILR1";2;NA;NA;NA;NA;NA;NA
"14733";"Mrps14";"MRPS14";2;NA;NA;NA;NA;NA;NA
"15007";"Myh14";"MYH14";5;NA;NA;NA;NA;NA;NA
"1385";"Atp1a2";"ATP1A2";5;NA;NA;NA;NA;NA;NA
"8574";"H2-M3";"HLA-A";1;NA;NA;NA;NA;NA;NA
"12747";"Lap3";"LAP3";1;NA;NA;NA;NA;NA;NA
"15642";"Noxo1";"NOXO1";2;NA;NA;NA;NA;NA;NA
"15321";"Ndufc1";"NDUFC1";2;NA;NA;NA;NA;NA;NA
"6338";"Fbxo32";"FBXO32";5;NA;NA;NA;NA;NA;NA
"3277";"Chrm1";"CHRM1";3;NA;NA;NA;NA;NA;NA
"11578";"Jagn1";"JAGN1";2;NA;NA;NA;NA;NA;NA
"17573";"Pdzd7";"PDZD7";3;NA;NA;NA;NA;NA;NA
"8820";"Hmgb2";"HMGB2";2;NA;NA;NA;NA;NA;NA
"1332";"Atf3";"ATF3";1;NA;NA;NA;NA;NA;NA
"7601";"Gstp3";"GSTP1";2;NA;NA;NA;NA;NA;NA
"23515";"Tat";"TAT";1;NA;NA;NA;NA;NA;NA
"15328";"Ndufs5";"NDUFS5";2;NA;NA;NA;NA;NA;NA
"25339";"Ufm1";"UFM1";1;NA;NA;NA;NA;NA;NA
"13579";"Maip1";"MAIP1";2;NA;NA;NA;NA;NA;NA
"24122";"Tmem192";"TMEM192";2;NA;NA;NA;NA;NA;NA
"8810";"Hmbs";"HMBS";1;NA;NA;NA;NA;NA;NA
"8389";"Hax1";"HAX1";2;NA;NA;NA;NA;NA;NA
"22288";"Smim31";"SMIM31";1;NA;NA;NA;NA;NA;NA
"996";"Apol9a";"APOL1";4;1,84376163167791;2,22509890667435;1,46668396653183;"up";"up";"up"
"9159";"Ifit1";"IFIT1";4;NA;NA;NA;NA;NA;NA
"3637";"Coa4";"COA4";2;NA;NA;NA;NA;NA;NA
"3354";"Cip2a";"CIP2A";1;NA;NA;NA;NA;NA;NA
"9167";"Ifit3b";"IFIT3";4;1,66963052174134;1,38365390761405;1,41072324402866;"up";"up";"up"
"29617";"Znhit1";"ZNHIT1";2;NA;NA;NA;NA;NA;NA
"29158";"D130040H23Rik";"ZNF781";1;NA;NA;NA;NA;NA;NA
"15768";"Nsmce1";"NSMCE1";2;NA;NA;NA;NA;NA;NA
"7174";"Glg1";"GLG1";5;NA;NA;NA;NA;NA;NA
"19465";"Prdx1";"PRDX1";2;NA;NA;NA;NA;NA;NA
"14459";"Mmp15";"MMP15";3;NA;NA;NA;NA;NA;NA
"18091";"Pno1";"PNO1";1;NA;NA;NA;NA;NA;NA
"22612";"Spats2l";"SPATS2L";1;NA;NA;NA;NA;NA;NA
"15316";"Ndufb5";"NDUFB5";2;NA;NA;NA;NA;NA;NA
"25509";"Uqcrb";"UQCRB";2;NA;NA;NA;NA;NA;NA
"13319";"Ly86";"LY86";1;NA;NA;NA;NA;NA;NA
"2344";"Casp3";"CASP3";1;NA;NA;NA;NA;NA;NA
"17128";"Ostf1";"OSTF1";2;NA;NA;NA;NA;NA;NA
"7269";"Gng5";"GNG5";2;NA;NA;NA;NA;NA;NA
"20901";"Rps16";"RPS16";2;NA;NA;NA;NA;NA;NA
"15749";"Nrp2";"NRP2";5;NA;NA;NA;NA;NA;NA
"9048";"Hspg2";"HSPG2";5;NA;NA;NA;NA;NA;NA
"26412";"Zmiz1";"ZMIZ1";5;NA;NA;NA;NA;NA;NA
"7625";"Gtf2h5";"GTF2H5";2;NA;NA;NA;NA;NA;NA
"8970";"Hsbp1";"HSBP1";2;NA;NA;NA;NA;NA;NA
"15289";"Ndufa3";"NDUFA3";2;NA;NA;NA;NA;NA;NA
"3360";"Cisd2";"CISD2";2;NA;NA;NA;NA;NA;NA
"17779";"Pigbos1";"PIGBOS1";2;NA;NA;NA;NA;NA;NA
"29670";"Zswim7";"ZSWIM7";2;NA;NA;NA;NA;NA;NA
"25528";"Uros";"UROS";2;NA;NA;NA;NA;NA;NA
"19818";"Psmg3";"PSMG3";2;NA;NA;NA;NA;NA;NA
"14997";"Mydgf";"MYDGF";2;NA;NA;NA;NA;NA;NA
"25240";"Ube2b";"UBE2B";2;NA;NA;NA;NA;NA;NA
"20833";"Rpl27";"RPL27";2;NA;NA;NA;NA;NA;NA
"25239";"Ube2a";"UBE2A";2;NA;NA;NA;NA;NA;NA
"25180";"Txn1";"TXN";2;NA;NA;NA;NA;NA;NA
"17523";"Pde9a";"PDE9A";1;NA;NA;NA;NA;NA;NA
"6386";"Fcf1";"FCF1";2;NA;NA;NA;NA;NA;NA
"21412";"Serf1";"SERF1A";2;NA;NA;NA;NA;NA;NA
"17829";"Pin1";"PIN1";2;NA;NA;NA;NA;NA;NA
"2712";"Cd300a";"CD300A";1;NA;NA;NA;NA;NA;NA
"19906";"Ptprb";"PTPRB";5;NA;NA;NA;NA;NA;NA
"15282";"Ndufa1";"NDUFA1";2;NA;NA;NA;NA;NA;NA
"21712";"Sipa1l3";"SIPA1L3";5;NA;NA;NA;NA;NA;NA
"1723";"Bloc1s1";"BLOC1S1";2;NA;NA;NA;NA;NA;NA
"21283";"Sdhaf2";"SDHAF2";2;NA;NA;NA;NA;NA;NA
"24844";"Trim12a";"TRIM5";1;NA;NA;NA;NA;NA;NA
"5181";"Dnajc5b";"DNAJC5B";1;NA;NA;NA;NA;NA;NA
"14721";"Mrpl50";"MRPL50";2;NA;NA;NA;NA;NA;NA
"5881";"Gm8113";"ERVK13-1";2;NA;NA;NA;NA;NA;NA
"7023";"Gcsh";"GCSH";2;NA;NA;NA;NA;NA;NA
"22860";"Srsf3";"SRSF3";1;NA;NA;NA;NA;NA;NA
"19794";"Psmc6";"PSMC6";1;NA;NA;NA;NA;NA;NA
"20501";"Rgs1";"RGS1";2;NA;NA;NA;NA;NA;NA
"19468";"Prdx4";"PRDX4";2;NA;NA;NA;NA;NA;NA
"25784";"Vcpkmt";"VCPKMT";2;NA;NA;NA;NA;NA;NA
"7278";"Gnl3";"GNL3";1;NA;NA;NA;NA;NA;NA
"9142";"Ifi213";"IFI16";1;1,00413383733031;NA;NA;"up";NA;NA
"16007";"Olr1";"OLR1";1;NA;NA;NA;NA;NA;NA
"20840";"Rpl31";"RPL31";2;NA;NA;NA;NA;NA;NA
"5686";"Emc4";"EMC4";2;NA;NA;NA;NA;NA;NA
"24498";"Tra2a";"TRA2A";1;NA;NA;NA;NA;NA;NA
"23442";"Tank";"TANK";1;NA;NA;NA;NA;NA;NA
"15600";"Nol12";"NOL12";2;NA;NA;NA;NA;NA;NA
"17530";"Pdgfrb";"PDGFRB";5;NA;NA;NA;NA;NA;NA
"3741";"Coq2";"COQ2";2;NA;NA;NA;NA;NA;NA
"1606";"Bcap29";"BCAP29";1;NA;NA;NA;NA;NA;NA
