"";"logFC.6w";"logFC.8w";"logFC.10w";"logFC.12w";"logFC.14w";"logCPM";"LR";"PValue";"FDR";"logFC.WT";"module"
"Sema4g";-0,122570529598876;-0,00246756080296735;-1,20008042285109;-0,0193884333060213;-1,00143009713461;7,99711106920015;16,1680349784242;0,00638034748952096;0,0174701266721303;0;NA
"Igkv17-127";1,52914898253515;1,78340219298248;2,14431109678995;1,60150572224239;2,32776938856282;1,47769403183117;16,1629767945585;0,00639384869184285;0,0175041541278197;0;NA
"Pelp1";0,112917475888376;-0,150244048297498;-0,306749173678034;-0,921826623012658;-1,21457766228348;4,55460738732857;16,1522281978248;0,00642263112414784;0,0175774304220999;0;NA
"Mocos";-0,527209813083214;0,41684958496602;1,07261140017661;0,299178234949197;0,430546015895119;4,17004333190792;16,1521758872573;0,00642277150883601;0,0175774304220999;0;NA
"Prrg3";0,0585544848668065;-0,986451199522391;-1,39535405661459;-1,43576868992859;-1,21458677835148;1,90986741875498;16,1512735692844;0,00642519350982781;0,0175811069683051;0;NA
"Cyp2d9";-0,232387725300227;0,245715126577113;-0,603779902467165;0,871315542916065;-0,0575563534225604;5,96960143008518;16,1492251084695;0,00643069529016496;0,0175932079942412;0;NA
"Gm49328";1,76438407681427;2,3794503287477;3,27439102316667;2,84755837070967;3,42858892839872;-2,0011752475355;16,1488185901891;0,00643178766751315;0,0175932436617661;0;NA
"1810046K07Rik";0,741826672887529;-0,520446057027607;-2,07162596175733;0,617448810371942;-1,7069488605098;-1,97866818601057;16,1477095291934;0,00643476880512291;0,0175984448864939;0;NA
"Senp2";0,125424115959026;0,499880843548247;1,13894062407233;0,887047754013616;1,20718774064089;5,5648322164966;16,1408436028225;0,00645325429053008;0,0176460400831472;0;NA
"Txnrd3";-0,378788886119034;-0,880309732037753;-0,934680816936197;-1,63335916134283;-1,40289514743226;2,9795661851111;16,1398191573322;0,00645601688992571;0,017650633228076;0;NA
"Micall1";-0,234203580887022;-0,439451851083561;-1,09879513436669;-0,715104468405427;-1,42266679087609;4,16412425441099;16,1378140382898;0,00646142738513927;0,0176624629176203;0;NA
"Gm8162";1,29238895193807;1,63493709887661;2,08830358664013;2,8992044565045;2,30710156705865;-0,895394540635613;16,1360501329108;0,00646619065603945;0,0176725197339777;0;NA
"Plcd4";-0,677239638701774;-1,80185622086286;-2,51935467472705;-1,55706909713095;-1,3111726848588;-0,443029335693996;16,1301473063486;0,00648215561280591;0,0177131829821855;0;NA
"Tmem33";0,236161298874194;0,371207282522822;1,178159965845;0,706475489559075;1,24095441448408;6,61380470123352;16,1280674714247;0,00648778993945865;0,0177256077796138;0;NA
"Prmt1";-0,0443391514236253;0,217995619266574;1,14896370347636;0,545139795437807;0,977837767820099;6,10366219890234;16,1260897166966;0,00649315215400222;0,0177372850863476;0;NA
"Col8a1";0,0803300609202456;-1,02208028246349;-1,32544222643621;-1,2921586835143;-0,694546121253975;2,76975727685627;16,1252354793865;0,00649546955164296;0,0177406423746281;0;NA
"Ifrd2";0,122917756435771;0,101308049171477;1,29115993812254;0,315878075125032;0,461394357304299;5,46389053841774;16,1181493922051;0,00651472396818953;0,0177882570403363;0;NA
"Hs1bp3";-0,195649642851488;-0,595499643915358;-1,43853326610499;-0,97968067980306;-1,11296744609485;3,70836891289101;16,1180165152169;0,00651508555403727;0,0177882570403363;0;NA
"Bach2";0,0262438451071061;-0,607908383318123;-1,30994551521942;-0,339520408031692;-1,64523727842196;2,38638495934965;16,1157515376125;0,00652125203592583;0,0178003650632563;0;NA
"Dnajc16";-0,022696351858187;-0,263009943646858;-0,679352044893747;-0,884281899191758;-1,3194734044385;4,63345470786412;16,115585499519;0,00652170430415747;0,0178003650632563;0;NA
"Ank1";-0,436151534116156;-1,00386864046843;-1,77875914961885;-1,10900178441224;-1,17893523434404;2,83644084694434;16,1117632294541;0,00653212417095059;0,0178258201885978;0;NA
"Egfl7";-0,55679369346905;-0,345001986765759;0,0220063247501439;0,484111322839772;1,11567250070392;2,87939686030103;16,1109667203519;0,00653429757067521;0,0178287663880157;0;NA
"Dhx8";0,159295280419488;0,119191512673541;-0,467325197448603;-0,741186400675343;-1,12010350785104;5,05748453429887;16,1086209470871;0,00654070247357007;0,0178432552835468;0;NA
"Cfap36";0,085913726850857;0,143001384581454;0,655729684446713;0,674221808585961;1,3555544989965;4,03764238009249;16,1064172446728;0,00654672503758215;0,0178566964713168;0;NA
"Spata2l";-0,0519036364830422;-0,419807464853221;-1,60978385519615;-0,791406177805275;-1,21932024317011;2,81002868375795;16,1050879119983;0,00655036062251287;0,0178636235815559;0;NA
"Ebag9";-0,0754286289976183;0,147263445056306;0,493010747617855;0,56170839741867;1,24469506275362;4,82104359421953;16,1004133036766;0,00656316081015441;0,0178955371705448;0;NA
"Hspa14";0,307181073800159;0,726809290012415;1,41572015753466;0,987573002501898;0,996918302592128;5,31909629883907;16,0958351507496;0,00657572049721373;0,0179267844296009;0;NA
"Tcf7l1";-0,0119749888586472;-0,454601778619458;-1,47159416178039;-0,503651681250326;-0,585348034681811;5,81641613348955;16,0817516252766;0,00661450416562916;0,0180295013210293;0;NA
"Cgas";0,408284911508027;0,587083584392818;1,81861678865831;0,957647623720902;0,71797661570017;2,62134961048381;16,0711657938995;0,00664380237225792;0,0181063331663274;0;NA
"Fam193b";-0,167245339347825;0,372347168206556;0,346331356161432;1,33022385804347;0,362349184559299;3,79951943549564;16,0684595826862;0,00665131256798484;0,0181237704543886;0;NA
"Gm17131";1,1005307707311;-0,983539002390989;-1,0448096467124;0,0757110584417282;0,263297503004366;0,525264685475978;16,0667563331514;0,00665604361432164;0,0181336304384828;0;NA
"Minar2";-0,207124326498479;-0,672645503289608;-2,01095252015907;-2,16947047686412;-1,37472688912339;-0,528358911269008;16,0631182278282;0,00666616001127358;0,0181581564478207;0;NA
"Sgip1";0,803100844910591;1,73711491444401;0,940478446630611;0,574104061623372;0,573937771499635;3,28287204276862;16,0601605095879;0,00667439550740739;0,0181775516743092;0;NA
"Maml1";0,0799631596751979;-0,139470033159148;-0,990810902144287;-0,729038862836987;-1,06469784213335;4,7341232392906;16,0585486027259;0,00667888788610441;0,0181862940388269;0;NA
"Abr";0,0125708703410972;0,0148423593947352;-0,775684998629957;-0,715559350176466;-1,19212016897411;6,58913499715191;16,0582082022208;0,00667983695769672;0,0181862940388269;0;NA
"Gtf2e2";0,196163024858932;0,362384146952324;1,015097951251;0,656048683732917;1,31165200516668;4,84360509444536;16,0518362107298;0,00669762698873495;0,0182316833527688;0;NA
"Zfp953";0,305558011010626;0,570749092357965;0,904312175265533;1,26719135088597;1,62011806007383;3,06716468974415;16,0509476536514;0,00670011142420828;0,0182354009374845;0;NA
"Cybrd1";0,244750471327493;-0,843638433290067;-1,91100217736208;-1,05243726289308;-0,747922925861984;1,20876306466851;16,0475524415511;0,00670961282203056;0,0182577104468201;0;NA
"Ecrg4";-0,658821319205596;-0,53471985891616;0,462277902637595;0,543087008715545;1,91779172577874;-1,53843099157048;16,0472182814813;0,00671054866790793;0,0182577104468201;0;NA
"Naalad2";0,24870024982423;-0,695319085148752;-1,4604029633206;-1,66516078593056;-1,45566326592193;0,197089982466604;16,0403026152379;0,00672994519208655;0,0183074276754023;0;NA
"Rfx1";-0,0934104533501223;-0,106773408277311;-0,900745338532257;-0,662123807967151;-1,31468401957596;4,31918205415153;16,0274785586983;0,00676605772746696;0,0184025931850011;0;NA
"Gm9780";0,760215243536198;-0,0621903707995554;-0,123500465906545;0,485804736731322;1,64274600392571;1,71710145137266;16,0261426442373;0,00676983049825576;0,0184097826362311;0;NA
"Rims2";-0,180748093503773;-0,145695432082047;-1,73845653479597;-0,624094250837283;-1,12365298536419;2,64448751217512;16,0188375838839;0,00679049706192208;0,0184610344862566;0;NA
"Sec11a";0,0713662548491809;0,171512623443589;0,727927987313547;0,541237484931176;1,28777232606437;6,1337234365387;16,0186803716591;0,00679094250181561;0,0184610344862566;0;NA
"Gm15429";-0,111302441743083;-0,400976099888528;-0,805603965098341;-0,734540995660922;-1,84587847843636;2,83749565316498;16,0181928124337;0,00679232411691083;0,0184614425492195;0;NA
"Slc17a8";0,282202927406953;1,05876276847381;1,72040719091312;2,11717938612923;2,2811681896058;-0,776544681462133;16,017828092516;0,00679335781657781;0,0184614425492195;0;NA
"Mtarc1";-0,439379978857693;-0,0809521076581961;0,769475797714845;-0,216606405235727;2,05384221883821;-1,76469854748988;16,0143330558197;0,00680327132195003;0,0184853013081823;0;NA
"Glp2r";-0,244729664491113;-0,97361039332422;-1,37405262061091;-1,02804359828498;-1,15215256781359;3,64459430800163;16,0123771609737;0,00680882527169994;0,0184973086547848;0;NA
"Reps2";0,189573433451329;0,675818575569259;-0,766227762958873;0,0520517283036492;-0,477664348523258;5,05422092785166;16,006599865119;0,00682525625072355;0,0185369048492363;0;NA
"Srprb";0,0787964463451717;0,0976686587791624;1,14589596984411;0,281525218563605;0,946393228352063;5,85780305783297;16,0064527970385;0,00682567502485377;0,0185369048492363;0;NA
"Setd4";-0,646510560110771;-0,0810755600653863;0,810020623201677;0,883603981167015;1,40026202748722;1,30285165524179;15,9988980771669;0,00684722066576616;0,0185923199820071;0;NA
"Lrrc8e";-0,21125779730341;-0,9561425752062;-1,51442826115828;-0,789598719753303;-1,19576140933395;3,35064290710962;15,9913311290827;0,00686886756820056;0,0186479915659009;0;NA
"Riiad1";1,12975622475771;-1,05887943137403;-0,0365236631488564;1,47766170269733;1,75189431922465;-1,67067901181741;15,9823243027286;0,0068947204372638;0,0187150613034804;0;NA
"Pcdhgb5";0,0483008407992741;-0,833808183963278;-1,00702742236487;-2,01952495443432;-1,84186337691579;-0,127728026442938;15,9793249964806;0,00690335054957776;0,0187353669593935;0;NA
"Rnpc3";0,034223560034065;0,455026808927375;1,27954955432116;0,81347635622424;1,25833556501759;3,53403883047103;15,9782620634852;0,00690641152436017;0,0187405539948511;0;NA
"Pdf";-0,0109119448152795;0,103322110984462;1,01887476316416;0,836179911534548;1,07883104110255;4,16768581996821;15,9747222251821;0,0069166148847731;0,0187651169477033;0;NA
"Bcl9";-0,434632437875936;-0,441947800486719;-0,978657686675321;-0,894984629965486;-1,47864446481224;4,45511989529321;15,9729843676463;0,00692162952012397;0,0187726467748309;0;NA
"Ptpdc1";-0,364591288628387;-1,28253560396236;-1,91504267468674;-1,40290471839993;-1,26634059506175;1,55311175469797;15,9729621377085;0,00692169368814317;0,0187726467748309;0;NA
"Ncf2";0,00909811152421068;0,570762922988205;1,10033152847655;0,66960403994854;1,18555068198259;5,71566415251584;15,9678621130919;0,00693643052967974;0,0188094855487905;0;NA
"Kcng4";-0,417425808163726;-1,07092645479301;-1,82346674203481;-1,66835243696982;-1,58742122322326;1,04680865726936;15,9630808017936;0,00695027417427787;0,0188438903926696;0;NA
"Xkr5";-0,220393031979843;-0,729509488808955;-2,03169757764976;-1,05608968157359;-1,89851677806585;0,362051010432825;15,959619164163;0,00696031366699194;0,0188679715236934;0;NA
"Atrx";0,118688917253882;-0,0820435213645293;-0,799561287955287;-0,789028555648774;-1,08975589239162;5,65333937128481;15,9571612303445;0,00696745077438685;0,018884178187979;0;NA
"Glb1";0,00422371323094398;-0,328926908037374;-0,938390490496872;-0,972498966398084;-1,09657619061274;5,88544673729823;15,954934607048;0,00697392237622677;0,0188985760153776;0;NA
"Gm10109";0,709618996542009;-0,527980935728673;-1,53498646860322;0,70313387740659;1,59970152374752;-1,72075959937343;15,9485279441837;0,00699257578048453;0,0189459749371506;0;NA
"Gorab";0,286100536701536;0,555993244614365;1,22612709389068;0,949775294259924;1,43394856766884;3,73584252109523;15,9440329204572;0,0070056923164481;0,018978358776484;0;NA
"Ttc3";0,120602656412494;-0,189635871991539;-1,15479584124733;-0,653488492630058;-0,868346546465738;5,4793641416337;15,9435396642046;0,00700713310219653;0,0189791076048195;0;NA
"Fam129c";-0,730298125799554;-0,427816443197018;-0,312042413055195;0,911861230115557;-1,58404910622033;0,315844288049192;15,9427222544274;0,00700952136525689;0,0189824220391572;0;NA
"Met";0,253139451621754;0,579869460759242;1,29441864977709;0,169418801132203;0,125463565247193;6,23922588224533;15,9421486073796;0,00701119788899526;0,018983808237645;0;NA
"Rassf7";-0,194606682697073;0,333952627097725;0,416069105714276;0,938748616968323;1,08220209966913;5,63962705327681;15,9363928975042;0,00702804098041949;0,0190262527787473;0;NA
"Hspa2";-0,305200895592452;-0,846153966206951;-0,838519142334521;-1,36335159818702;-1,64054172611271;2,92757129201379;15,9319100530299;0,00704118653531485;0,0190586749461362;0;NA
"Tgfbi";-0,00758249092147682;-0,6160486161328;-0,798911105969696;-1,26988811264841;-0,875837247362253;5,79411886249117;15,9298135529352;0,00704734255399357;0,0190721706176482;0;NA
"Raver1";0,13581425596467;0,162497726318172;-0,240612748345652;-0,693918475960262;-1,16695026240252;6,21681449319159;15,9281545422068;0,0070522176726713;0,0190821958938483;0;NA
"Nup205";0,457713547464594;0,392713357875216;0,482941004287771;-0,404733346743547;-0,782793034238243;5,08170274881548;15,9276844357802;0,00705359971010535;0,019082767680451;0;NA
"Plk2";0,588528552489079;-0,601404781682705;-0,915324962492617;-0,148474905221328;0,356128625177617;3,64229698100566;15,9256491113167;0,00705958628015483;0,019095268632875;0;NA
"Ube3b";0,0153592511382364;-0,00892354578239846;-0,897331063131587;-0,769424026166736;-1,09450027979441;6,77544629937926;15,9253170548063;0,00706056343867103;0,019095268632875;0;NA
"Tpd52";0,169658924063223;0,461115956248576;1,05511134066945;0,636811139800467;1,40758874815779;9,08905841922038;15,9227103121456;0,00706823900036869;0,0191092082171002;0;NA
"Mapk4";-0,379142618891638;-1,09628080130137;-1,77976943450149;-1,68136963945728;-1,79720096920468;0,593299058368377;15,9226440921898;0,00706843409099843;0,0191092082171002;0;NA
"Pcdhga9";0,00796081340544892;-0,261214985625829;-1,34095635162776;-1,91858632281253;-1,47671233340996;0,300594640872859;15,9223723599687;0,00706923469626466;0,0191092082171002;0;NA
"Rab31";-0,149570915992132;-0,222716451575215;0,386149908301958;0,0300543369468028;1,05898375202474;5,18447692545292;15,9207765983558;0,00707393807424315;0,0191187515520085;0;NA
"Magee1";-0,119327123955032;-0,681429708764281;-1,19649951876013;-1,78210469417791;-1,27074393853628;1,95741943148343;15,9169164009584;0,00708532829558007;0,0191463612761862;0;NA
"Ltbr";-0,145734819468782;0,17530888066315;0,866021097593931;0,489616088960948;1,14801139468634;7,23720677031844;15,9146809519364;0,00709193256042866;0,0191610311180154;0;NA
"Scnn1g";-0,660363263034893;0,020591142338022;-1,41553597820339;-0,527846570011663;-1,41365706391073;2,77973515303918;15,9127527196685;0,00709763401808172;0,0191732572911389;0;NA
"Cenpm";0,492619694831524;0,968586147928169;1,59921237511678;1,0778960766722;1,41602984996511;3,43717448437226;15,9119054969571;0,0071001405236187;0,0191768501300721;0;NA
"Lrif1";0,150359020351125;0,18467790386928;0,938697314872965;0,632463933438678;1,30442284078408;4,15980166848982;15,8991719970806;0,00713791650765662;0,019275685731412;0;NA
"Gprin3";-0,380130014677268;-0,22101044002881;-0,646184323245395;-0,542589110105509;-1,62694950931532;4,08525833596606;15,8980594200112;0,00714122642654534;0,0192814296426518;0;NA
"Ighv9-3";-0,405595406447703;1,47846945499187;1,67399970132242;0,810897137786722;1,91144734039861;-0,558871068439219;15,8970539826266;0,00714421888990637;0,0192863146580778;0;NA
"Cct6b";-1,00194849117612;-0,785086999787939;0,612111521242988;0,922231285925835;1,41223784952092;-0,966512947845403;15,8926213215722;0,00715742629183892;0,0193160448998407;0;NA
"Sh2d5";0,485233135907792;0,431992571751613;2,04149711445363;1,50314327849285;2,34642603123068;-1,23070774470282;15,8925624330837;0,007157601913806;0,0193160448998407;0;NA
"Hdhd5";-0,189684367577396;0,484552470674946;0,698727442020731;1,01434472738363;1,09512357932052;4,28036260987031;15,8907895951351;0,00716289097769015;0,0193271185128869;0;NA
"Pcbp3";-0,0815490813670926;-0,775805112627335;-1,49608578208377;-1,56007344771211;-1,15377165660408;2,01756010486966;15,8880885127549;0,00717095667016592;0,0193456791995539;0;NA
"Tmem234";-0,0702683832938606;0,21728715643834;0,57600751449925;0,631486028483668;1,2543009753349;6,79965502139141;15,8807701933156;0,00719285433201779;0,0194015432089839;0;NA
"Lamp3";0,0491733901889236;1,2017468944243;2,0106674882159;1,98739364264315;0,573589928387334;-0,68025604757109;15,8785130781519;0,00719962113016185;0,0194165824655258;0;NA
"Unc80";-0,245413923954539;-0,742461677789085;-1,98426511566579;-1,72995230849807;-1,66689903943745;-0,016795621253801;15,8765684280052;0,00720545613189278;0,0194291042100665;0;NA
"Dnah5";-0,105574734517392;-0,87172437925436;-2,80274518895822;-1,44247382352888;-0,597966695192789;-0,821841114525451;15,8702119001212;0,00722456128584263;0,0194757256809362;0;NA
"Zfp398";0,202347462718167;-0,444889115003924;-1,23038086027794;-0,755058958542706;-1,08314797792951;3,36700386986255;15,8700210125531;0,00722513577868842;0,0194757256809362;0;NA
"Ticrr";0,565427335576374;0,88192898791052;0,597179441373153;-0,122172873165869;-1,05680618386075;2,39037436831692;15,8679570853828;0,00723135018855724;0,0194892539804039;0;NA
"Limd2";-0,426589240986557;0,481317536706791;0,477843225195085;0,953724880210634;0,859095348814788;4,64911077578058;15,8660791525082;0,00723700909684767;0,0195012809189316;0;NA
"Sfrp2";-0,18490208668111;-0,677246728813442;-1,77809789806796;-0,96153279167152;-0,649524441350624;3,07635197620912;15,8634341906512;0,00724498665958291;0,0195195508349093;0;NA
"Dhfr";0,441643207031785;0,266471756051222;1,18656440380359;0,660085600473957;1,28625612143072;4,38003065982042;15,8624952417;0,00724782071482075;0,0195239592879819;0;NA
