"";"gene"
"16595";"Krtap6-1"
"16596";"Krtap6-2"
"16597";"Krtap6-3"
"16598";"Krtap6-5"
"16599";"Krtap7-1"
"16600";"Krtap8-1"
"16601";"Krtap9-1"
"16602";"Krtap9-3"
"16603";"Krtap9-5"
"16604";"Krtcap2"
"16605";"Krtcap3"
"16606";"Krtdap"
"16607";"Ksr1"
"16608";"Ksr2"
"16609";"Kti12"
"16610";"Ktn1"
"16611";"Kxd1"
"16612";"Ky"
"16613";"Kyat1"
"16614";"Kyat3"
"16615";"Kynu"
"16616";"L1cam"
"16617";"L1td1"
"16618";"L2hgdh"
"16619";"L3hypdh"
"16620";"L3mbtl1"
"16621";"L3mbtl2"
"16622";"L3mbtl3"
"16623";"L3mbtl4"
"16624";"Lacc1"
"16625";"Lactb"
"16626";"Lactb2"
"16627";"Lactbl1"
"16628";"Lad1"
"16629";"Lag3"
"16630";"Lage3"
"16631";"Lair1"
"16632";"Lalba"
"16633";"Lama1"
"16634";"Lama2"
"16635";"Lama3"
"16636";"Lama4"
"16637";"Lama5"
"16638";"Lamb1"
"16639";"Lamb2"
"16640";"Lamb3"
"16641";"Lamc1"
"16642";"Lamc2"
"16643";"Lamc3"
"16644";"Lamp1"
"16645";"Lamp2"
"16646";"Lamp3"
"16647";"Lamp5"
"16648";"Lamr1-ps1"
"16649";"Lamtor1"
"16650";"Lamtor2"
"16651";"Lamtor3"
"16652";"Lamtor4"
"16653";"Lamtor5"
"16654";"Lancl1"
"16655";"Lancl2"
"16656";"Lancl3"
"16657";"Lao1"
"16658";"Lap3"
"16659";"Laptm4a"
"16660";"Laptm4b"
"16661";"Laptm5"
"16662";"Large1"
"16663";"Large2"
"16664";"Larp1"
"16665";"Larp1b"
"16666";"Larp4"
"16667";"Larp4b"
"16668";"Larp6"
"16669";"Larp7"
"16670";"Lars"
"16671";"Lars2"
"16672";"Las1l"
"16673";"Lasp1"
"16674";"Lat"
"16675";"Lat2"
"16676";"Lats1"
"16677";"Lats2"
"16678";"Lax1"
"16679";"Layn"
"16680";"Lbh"
"16681";"Lbhd1"
"16682";"Lbp"
"16683";"Lbr"
"16684";"Lbx1"
"16685";"Lbx2"
"16686";"Lca5"
"16687";"Lca5l"
"16688";"Lcat"
"16689";"Lce1a1"
"16690";"Lce1a2"
"16691";"Lce1b"
"16692";"Lce1c"
"16693";"Lce1d"
"16694";"Lce1e"
"16695";"Lce1f"
"16696";"Lce1g"
"16697";"Lce1h"
"16698";"Lce1i"
"16699";"Lce1j"
"16700";"Lce1k"
"16701";"Lce1l"
"16702";"Lce1m"
"16703";"Lce3a"
"16704";"Lce3b"
"16705";"Lce3c"
"16706";"Lce3d"
"16707";"Lce3e"
"16708";"Lce3f"
"16709";"Lce6a"
"16710";"Lck"
"16711";"Lclat1"
"16712";"Lcmt1"
"16713";"Lcmt2"
"16714";"Lcn10"
"16715";"Lcn11"
"16716";"Lcn12"
"16717";"Lcn2"
"16718";"Lcn3"
"16719";"Lcn4"
"16720";"Lcn5"
"16721";"Lcn6"
"16722";"Lcn8"
"16723";"Lcn9"
"16724";"Lcor"
"16725";"Lcorl"
"16726";"Lcp1"
"16727";"Lcp2"
"16728";"Lct"
"16729";"Lctl"
"16730";"Ldah"
"16731";"Ldb1"
"16732";"Ldb2"
"16733";"Ldb3"
"16734";"Ldha"
"16735";"Ldha-ps"
"16736";"Ldha-ps2"
"16737";"Ldhal6b"
"16738";"Ldhb"
"16739";"Ldhc"
"16740";"Ldhd"
"16741";"Ldlr"
"16742";"Ldlrad1"
"16743";"Ldlrad2"
"16744";"Ldlrad3"
"16745";"Ldlrad4"
"16746";"Ldlrap1"
"16747";"Ldoc1"
"16748";"Leap2"
"16749";"Lect2"
"16750";"Lef1"
"16751";"Lefty1"
"16752";"Lefty2"
"16753";"Lekr1"
"16754";"Lelp1"
"16755";"Lemd1"
"16756";"Lemd2"
"16757";"Lemd3"
"16758";"Lenep"
"16759";"Leng1"
"16760";"Leng8"
"16761";"Leng9"
"16762";"Leo1"
"16763";"Lep"
"16764";"Lepr"
"16765";"Leprot"
"16766";"Leprotl1"
"16767";"Letm1"
"16768";"Letm2"
"16769";"Letmd1"
"16770";"Lexm"
"16771";"Lfng"
"16772";"Lgals1"
"16773";"Lgals1-ps1"
"16774";"Lgals1-ps2"
"16775";"Lgals12"
"16776";"Lgals2"
"16777";"Lgals3"
"16778";"Lgals3bp"
"16779";"Lgals4"
"16780";"Lgals7"
"16781";"Lgals8"
"16782";"Lgals9"
"16783";"Lgalsl"
"16784";"Lgi1"
"16785";"Lgi2"
"16786";"Lgi3"
"16787";"Lgi4"
"16788";"Lgmn"
"16789";"Lgr4"
"16790";"Lgr5"
"16791";"Lgr6"
"16792";"Lgsn"
"16793";"Lhb"
"16794";"Lhcgr"
"16795";"Lhfp"
"16796";"Lhfpl1"
"16797";"Lhfpl2"
"16798";"Lhfpl4"
"16799";"Lhfpl5"
"16800";"Lhpp"
"16801";"Lhx1"
"16802";"Lhx2"
"16803";"Lhx3"
"16804";"Lhx4"
"16805";"Lhx5"
"16806";"Lhx6"
"16807";"Lhx8"
"16808";"Lhx9"
"16809";"Lias"
"16810";"Lif"
"16811";"Lifr"
"16812";"Lig1"
"16813";"Lig3"
"16814";"Lig4"
"16815";"Lilra5"
"16816";"Lilra6"
"16817";"Lilrb4a"
"16818";"Lim2"
"16819";"Lima1"
"16820";"Limch1"
"16821";"Limd1"
"16822";"Limd2"
"16823";"Lime1"
"16824";"Limk1"
"16825";"Limk2"
"16826";"Lims1"
"16827";"Lims2"
"16828";"Lin28a"
"16829";"Lin28b"
"16830";"Lin37"
"16831";"Lin52"
"16832";"Lin54"
"16833";"Lin7a"
"16834";"Lin7b"
"16835";"Lin7c"
"16836";"Lin9"
"16837";"Lingo1"
"16838";"Lingo2"
"16839";"Lingo3"
"16840";"Lingo4"
"16841";"Lins1"
"16842";"Lipa"
"16843";"Lipc"
"16844";"Lipe"
"16845";"Lipf"
"16846";"Lipg"
"16847";"Liph"
"16848";"Lipi"
"16849";"Lipk"
"16850";"Lipm"
"16851";"Lipn"
"16852";"Lipo1"
"16853";"Lipo2"
"16854";"Lipo3"
"16855";"Lipo4"
"16856";"Lipo5"
"16857";"Lipt1"
"16858";"Lipt2"
"16859";"Litaf"
"16860";"Lix1"
"16861";"Lix1l"
"16862";"Lkaaear1"
"16863";"Llgl1"
"16864";"Llgl2"
"16865";"Llph"
"16866";"Llph-ps1"
"16867";"Llph-ps2"
"16868";"Lman1"
"16869";"Lman1l"
"16870";"Lman2"
"16871";"Lman2l"
"16872";"Lmbr1"
"16873";"Lmbr1l"
"16874";"Lmbrd1"
"16875";"Lmbrd2"
"16876";"Lmcd1"
"16877";"Lmf1"
"16878";"Lmf2"
"16879";"Lmln"
"16880";"Lmna"
"16881";"Lmnb1"
"16882";"Lmnb2"
"16883";"Lmntd1"
"16884";"Lmntd2"
"16885";"Lmo1"
"16886";"Lmo2"
"16887";"Lmo3"
"16888";"Lmo4"
"16889";"Lmo7"
"16890";"Lmod1"
"16891";"Lmod2"
"16892";"Lmod3"
"16893";"Lmtk2"
"16894";"Lmtk3"
"16895";"Lmx1a"
"16896";"Lmx1b"
"16897";"Lnpep"
"16898";"Lnx1"
"16899";"Lnx2"
"16900";"Lonp1"
"16901";"Lonp2"
"16902";"Lonrf1"
"16903";"Lonrf2"
"16904";"Lonrf3"
"16905";"Lor"
"16906";"Lox"
"16907";"Loxhd1"
"16908";"Loxl1"
"16909";"Loxl2"
"16910";"Loxl3"
"16911";"Loxl4"
"16912";"Lpar1"
"16913";"Lpar2"
"16914";"Lpar3"
"16915";"Lpar4"
"16916";"Lpar5"
"16917";"Lpar6"
"16918";"Lpcat1"
"16919";"Lpcat2"
"16920";"Lpcat2b"
"16921";"Lpcat3"
"16922";"Lpcat4"
"16923";"Lpgat1"
"16924";"Lpin1"
"16925";"Lpin2"
"16926";"Lpin3"
"16927";"Lpl"
"16928";"Lpo"
"16929";"Lpp"
"16930";"Lpxn"
"16931";"Lrat"
"16932";"Lrba"
"16933";"Lrch1"
"16934";"Lrch2"
"16935";"Lrch3"
"16936";"Lrch4"
"16937";"Lrcol1"
"16938";"Lrfn1"
"16939";"Lrfn2"
"16940";"Lrfn3"
"16941";"Lrfn4"
"16942";"Lrfn5"
"16943";"Lrg1"
"16944";"Lrguk"
"16945";"Lrif1"
"16946";"Lrig1"
"16947";"Lrig2"
"16948";"Lrig3"
"16949";"Lrit1"
"16950";"Lrit2"
"16951";"Lrit3"
"16952";"Lrmp"
"16953";"Lrp1"
"16954";"Lrp10"
"16955";"Lrp11"
"16956";"Lrp12"
"16957";"Lrp1b"
"16958";"Lrp2"
"16959";"Lrp2bp"
"16960";"Lrp3"
"16961";"Lrp4"
"16962";"Lrp5"
"16963";"Lrp6"
"16964";"Lrp8"
"16965";"Lrpap1"
"16966";"Lrpprc"
"16967";"Lrr1"
"16968";"Lrrc1"
"16969";"Lrrc10"
"16970";"Lrrc10b"
"16971";"Lrrc14"
"16972";"Lrrc14b"
"16973";"Lrrc15"
"16974";"Lrrc17"
"16975";"Lrrc18"
"16976";"Lrrc19"
"16977";"Lrrc2"
"16978";"Lrrc20"
"16979";"Lrrc23"
"16980";"Lrrc24"
"16981";"Lrrc25"
"16982";"Lrrc26"
"16983";"Lrrc27"
"16984";"Lrrc28"
"16985";"Lrrc29"
"16986";"Lrrc3"
"16987";"Lrrc30"
"16988";"Lrrc31"
"16989";"Lrrc32"
"16990";"Lrrc34"
"16991";"Lrrc36"
"16992";"Lrrc37a"
"16993";"Lrrc38"
"16994";"Lrrc39"
"16995";"Lrrc3b"
"16996";"Lrrc4"
"16997";"Lrrc40"
"16998";"Lrrc41"
"16999";"Lrrc42"
"17000";"Lrrc43"
"17001";"Lrrc45"
"17002";"Lrrc46"
"17003";"Lrrc47"
"17004";"Lrrc49"
"17005";"Lrrc4b"
"17006";"Lrrc4c"
"17007";"Lrrc51"
"17008";"Lrrc52"
"17009";"Lrrc55"
"17010";"Lrrc56"
"17011";"Lrrc57"
"17012";"Lrrc58"
"17013";"Lrrc59"
"17014";"Lrrc6"
"17015";"Lrrc61"
"17016";"Lrrc63"
"17017";"Lrrc66"
"17018";"Lrrc69"
"17019";"Lrrc7"
"17020";"Lrrc71"
"17021";"Lrrc72"
"17022";"Lrrc73"
"17023";"Lrrc74a"
"17024";"Lrrc74b"
"17025";"Lrrc75a"
"17026";"Lrrc75b"
"17027";"Lrrc8a"
"17028";"Lrrc8b"
"17029";"Lrrc8c"
"17030";"Lrrc8d"
"17031";"Lrrc8e"
"17032";"Lrrc9"
"17033";"Lrrcc1"
"17034";"Lrrd1"
"17035";"Lrrfip1"
"17036";"Lrrfip2"
"17037";"Lrriq1"
"17038";"Lrriq3"
"17039";"Lrriq4"
"17040";"Lrrk1"
"17041";"Lrrk2"
"17042";"Lrrn1"
"17043";"Lrrn2"
"17044";"Lrrn3"
"17045";"Lrrn4"
"17046";"Lrrn4cl"
"17047";"Lrrtm1"
"17048";"Lrrtm2"
"17049";"Lrrtm3"
"17050";"Lrrtm4"
"17051";"Lrsam1"
"17052";"Lrtm1"
"17053";"Lrtm2"
"17054";"Lrwd1"
"17055";"Lsamp"
"17056";"Lsg1"
"17057";"Lsm1"
"17058";"Lsm10"
"17059";"Lsm11"
"17060";"Lsm12"
"17061";"Lsm14a"
"17062";"Lsm14b"
"17063";"Lsm2"
"17064";"Lsm3"
"17065";"Lsm4"
"17066";"Lsm5"
"17067";"Lsm6"
"17068";"Lsm7"
"17069";"Lsm8"
"17070";"Lsmem1"
"17071";"Lsp1"
"17072";"Lsr"
"17073";"Lss"
"17074";"Lst1"
"17075";"Lta"
"17076";"Lta4h"
"17077";"Ltb"
"17078";"Ltb4r1"
"17079";"Ltb4r2"
"17080";"Ltbp1"
"17081";"Ltbp2"
"17082";"Ltbp3"
"17083";"Ltbp4"
"17084";"Ltbr"
"17085";"Ltc4s"
"17086";"Ltf"
"17087";"Ltk"
"17088";"Ltn1"
"17089";"Ltv1"
"17090";"Luc7l"
"17091";"Luc7l2"
"17092";"Luc7l3"
"17093";"Lum"
"17094";"Lurap1"
"17095";"Lurap1l"
"17096";"Luzp1"
"17097";"Luzp2"
"17098";"Luzp4"
"17099";"Lvrn"
"17100";"Lxn"
"17101";"Ly6a"
"17102";"Ly6c1"
"17103";"Ly6c2"
"17104";"Ly6d"
"17105";"Ly6e"
"17106";"Ly6f"
"17107";"Ly6g"
"17108";"Ly6g5b"
"17109";"Ly6g5c"
"17110";"Ly6g6c"
"17111";"Ly6g6d"
"17112";"Ly6g6e"
"17113";"Ly6g6f"
"17114";"Ly6h"
"17115";"Ly6i"
"17116";"Ly6k"
"17117";"Ly6l"
"17118";"Ly75"
"17119";"Ly86"
"17120";"Ly9"
"17121";"Ly96"
"17122";"Lyar"
"17123";"Lyg1"
"17124";"Lyg2"
"17125";"Lyl1"
"17126";"Lyn"
"17127";"Lynx1"
"17128";"Lypd1"
"17129";"Lypd2"
"17130";"Lypd3"
"17131";"Lypd4"
"17132";"Lypd5"
"17133";"Lypd6"
"17134";"Lypd6b"
"17135";"Lypd8"
"17136";"Lypla1"
"17137";"Lypla2"
"17138";"Lyplal1"
"17139";"Lyrm1"
"17140";"Lyrm2"
"17141";"Lyrm4"
"17142";"Lyrm7"
"17143";"Lyrm9"
"17144";"Lysmd1"
"17145";"Lysmd2"
"17146";"Lysmd3"
"17147";"Lysmd4"
"17148";"Lyst"
"17149";"Lyve1"
"17150";"Lyz1"
"17151";"Lyz2"
"17152";"Lyzl1"
"17153";"Lyzl4"
"17154";"Lyzl6"
"17155";"Lzic"
"17156";"Lztfl1"
"17157";"Lztr1"
"17158";"Lzts1"
"17159";"Lzts2"
"17160";"Lzts3"
"17161";"M1ap"
"17162";"M6pr"
"17163";"M6pr-ps"
"17164";"Maats1"
"17165";"Mab21l1"
"17166";"Mab21l2"
"17167";"Mab21l3"
"17168";"Macc1"
"17169";"Macf1"
"17170";"Macrod1"
"17171";"Macrod2"
"17172";"Mad1l1"
"17173";"Mad2l1"
"17174";"Mad2l1bp"
"17175";"Mad2l2"
"17176";"Madcam1"
"17177";"Madd"
"17178";"Maea"
"17179";"Mael"
"17180";"Maf"
"17181";"Maf1"
"17182";"Mafa"
"17183";"Mafb"
"17184";"Maff"
"17185";"Mafg"
"17186";"Mafk"
"17187";"Mag"
"17188";"Magea1"
"17189";"Magea10"
"17190";"Magea2"
"17191";"Magea3"
"17192";"Magea4"
"17193";"Magea5"
"17194";"Magea6"
"17195";"Magea7-ps"
"17196";"Magea8"
"17197";"Magea9-ps"
"17198";"Mageb1"
"17199";"Mageb10-ps"
"17200";"Mageb16"
"17201";"Mageb16-ps1"
"17202";"Mageb17-ps"
"17203";"Mageb18"
"17204";"Mageb2"
"17205";"Mageb3"
"17206";"Mageb4"
"17207";"Mageb5"
"17208";"Mageb6-ps"
"17209";"Mageb7-ps"
"17210";"Mageb8-ps"
"17211";"Maged1"
"17212";"Maged2"
"17213";"Magee1"
"17214";"Magee2"
"17215";"Mageh1"
"17216";"Magel2"
"17217";"Magi1"
"17218";"Magi2"
"17219";"Magi3"
"17220";"Magix"
"17221";"Magoh"
"17222";"Magohb"
"17223";"Magt1"
"17224";"Majin"
"17225";"Mak"
"17226";"Mak16"
"17227";"Mal"
"17228";"Mal2"
"17229";"Mall"
"17230";"Malrd1"
"17231";"Malsu1"
"17232";"Malt1"
"17233";"Mamdc2"
"17234";"Mamdc4"
"17235";"Maml1"
"17236";"Maml2"
"17237";"Maml3"
"17238";"Mamld1"
"17239";"Mamstr"
"17240";"Man1a"
"17241";"Man1a2"
"17242";"Man1b1"
"17243";"Man1c1"
"17244";"Man2a1"
"17245";"Man2a2"
"17246";"Man2b1"
"17247";"Man2b2"
"17248";"Man2c1"
"17249";"Manba"
"17250";"Manbal"
"17251";"Manea"
"17252";"Maneal"
"17253";"Manf"
"17254";"Mansc1"
"17255";"Mansc4"
"17256";"Maoa"
"17257";"Maob"
"17258";"Map10"
"17259";"Map1a"
"17260";"Map1b"
"17261";"Map1lc3a"
"17262";"Map1lc3b"
"17263";"Map1s"
"17264";"Map2"
"17265";"Map2k1"
"17266";"Map2k2"
"17267";"Map2k3"
"17268";"Map2k4"
"17269";"Map2k5"
"17270";"Map2k6"
"17271";"Map2k7"
"17272";"Map3k1"
"17273";"Map3k10"
"17274";"Map3k11"
"17275";"Map3k12"
"17276";"Map3k13"
"17277";"Map3k14"
"17278";"Map3k15"
"17279";"Map3k19"
"17280";"Map3k2"
"17281";"Map3k3"
"17282";"Map3k4"
"17283";"Map3k5"
"17284";"Map3k6"
"17285";"Map3k7"
"17286";"Map3k7cl"
"17287";"Map3k8"
"17288";"Map3k9"
"17289";"Map4"
"17290";"Map4k1"
"17291";"Map4k2"
"17292";"Map4k3"
"17293";"Map4k4"
"17294";"Map4k5"
"17295";"Map6"
"17296";"Map6d1"
"17297";"Map7"
"17298";"Map7d1"
"17299";"Map7d2"
"17300";"Map9"
"17301";"Mapk1"
"17302";"Mapk10"
"17303";"Mapk11"
"17304";"Mapk12"
"17305";"Mapk13"
"17306";"Mapk14"
"17307";"Mapk15"
"17308";"Mapk1ip1"
"17309";"Mapk1ip1l"
"17310";"Mapk3"
"17311";"Mapk4"
"17312";"Mapk6"
"17313";"Mapk7"
"17314";"Mapk8"
"17315";"Mapk8ip1"
"17316";"Mapk8ip2"
"17317";"Mapk8ip3"
"17318";"Mapk9"
"17319";"Mapkap1"
"17320";"Mapkapk2"
"17321";"Mapkapk3"
"17322";"Mapkapk5"
"17323";"Mapkbp1"
"17324";"Mapre1"
"17325";"Mapre2"
"17326";"Mapre3"
"17327";"Mapt"
"17328";"Marcks"
"17329";"Marcksl1"
"17330";"Marcksl1-ps4"
"17331";"Marco"
"17332";"Marf1"
"17333";"Mark1"
"17334";"Mark2"
"17335";"Mark3"
"17336";"Mark4"
"17337";"Mars2"
"17338";"Marveld1"
"17339";"Marveld2"
"17340";"Marveld3"
"17341";"Mas1"
"17342";"Masp1"
"17343";"Masp2"
"17344";"Mast1"
"17345";"Mast2"
"17346";"Mast3"
"17347";"Mast4"
"17348";"Mastl"
"17349";"Mat1a"
"17350";"Mat2a"
"17351";"Mat2b"
"17352";"Matk"
"17353";"Matn1"
"17354";"Matn2"
"17355";"Matn3"
"17356";"Matn4"
"17357";"Matr3"
"17358";"Matr3-ps2"
"17359";"Mau2"
"17360";"Mavs"
"17361";"Max"
"17362";"Maz"
"17363";"Mb"
"17364";"Mb21d2"
"17365";"Mbd1"
"17366";"Mbd2"
"17367";"Mbd3"
"17368";"Mbd3l1"
"17369";"Mbd3l2"
"17370";"Mbd4"
"17371";"Mbd5"
"17372";"Mbd6"
"17373";"Mbip"
"17374";"Mbl1"
"17375";"Mbl2"
"17376";"Mblac1"
"17377";"Mblac2"
"17378";"Mbnl1"
"17379";"Mbnl2"
"17380";"Mbnl3"
"17381";"Mboat1"
"17382";"Mboat2"
"17383";"Mboat4"
"17384";"Mboat7"
"17385";"Mbp"
"17386";"Mbtd1"
"17387";"Mbtps1"
"17388";"Mbtps2"
"17389";"Mc1r"
"17390";"Mc2r"
"17391";"Mc3r"
"17392";"Mc4r"
"17393";"Mc5r"
"17394";"Mcam"
"17395";"Mcat"
"17396";"Mcc"
"17397";"Mccc1"
"17398";"Mccc2"
"17399";"Mcee"
"17400";"Mcemp1"
"17401";"Mcf2"
"17402";"Mcf2l"
"17403";"Mcfd2"
"17404";"Mchr1"
"17405";"Mcidas"
"17406";"Mcl1"
"17407";"Mcm10"
"17408";"Mcm2"
"17409";"Mcm3"
"17410";"Mcm3ap"
"17411";"Mcm4"
"17412";"Mcm5"
"17413";"Mcm6"
"17414";"Mcm7"
"17415";"Mcm8"
"17416";"Mcm9"
"17417";"Mcmbp"
"17418";"Mcmdc2"
"17419";"Mcoln1"
"17420";"Mcoln2"
"17421";"Mcoln3"
"17422";"Mcph1"
"17423";"Mcpt1"
"17424";"Mcpt2"
"17425";"Mcpt4"
"17426";"Mcpt8"
"17427";"Mcpt9"
"17428";"Mcrs1"
"17429";"Mctp1"
"17430";"Mctp2"
"17431";"Mcts1"
"17432";"Mcts2"
"17433";"Mcu"
"17434";"Mcur1"
"17435";"Mdc1"
"17436";"Mdfi"
"17437";"Mdfic"
"17438";"Mdga1"
"17439";"Mdga2"
"17440";"Mdh1"
"17441";"Mdh1b"
"17442";"Mdh2"
"17443";"Mdk"
"17444";"Mdk-ps1"
"17445";"Mdm1"
"17446";"Mdm2"
"17447";"Mdm4"
"17448";"Mdm4-ps"
"17449";"Mdn1"
"17450";"Mdp1"
"17451";"Me1"
"17452";"Me2"
"17453";"Me3"
"17454";"Mea1"
"17455";"Meaf6"
"17456";"Mecom"
"17457";"Mecp2"
"17458";"Mecr"
"17459";"Med1"
"17460";"Med10"
"17461";"Med11"
"17462";"Med12"
"17463";"Med12l"
"17464";"Med13"
"17465";"Med13l"
"17466";"Med14"
"17467";"Med15"
"17468";"Med16"
"17469";"Med17"
"17470";"Med18"
"17471";"Med19"
"17472";"Med20"
"17473";"Med21"
"17474";"Med22"
"17475";"Med23"
"17476";"Med24"
"17477";"Med25"
"17478";"Med26"
"17479";"Med27"
"17480";"Med28"
"17481";"Med29"
"17482";"Med30"
"17483";"Med31"
"17484";"Med4"
"17485";"Med6"
"17486";"Med7"
"17487";"Med8"
"17488";"Med9"
"17489";"Medag"
"17490";"Mef2a"
"17491";"Mef2b"
"17492";"Mef2c"
"17493";"Mef2d"
"17494";"Mefv"
"17495";"Megf10"
"17496";"Megf11"
"17497";"Megf6"
"17498";"Megf8"
"17499";"Megf9"
"17500";"Mei1"
"17501";"Mei4"
"17502";"Meig1"
"17503";"Meikin"
"17504";"Meiob"
"17505";"Meioc"
"17506";"Meis1"
"17507";"Meis2"
"17508";"Meis3"
"17509";"Melk"
"17510";"Memo1"
"17511";"Men1"
"17512";"Meox1"
"17513";"Meox2"
"17514";"Mep1a"
"17515";"Mep1b"
"17516";"Mepce"
"17517";"Mepe"
"17518";"Mertk"
"17519";"Mesp1"
"17520";"Mesp2"
"17521";"Mest"
"17522";"Met"
"17523";"Metap1"
"17524";"Metap1d"
"17525";"Metap2"
"17526";"Methig1"
"17527";"Metrn"
"17528";"Metrnl"
"17529";"Mettl1"
"17530";"Mettl11b"
"17531";"Mettl14"
"17532";"Mettl15"
"17533";"Mettl16"
"17534";"Mettl17"
"17535";"Mettl18"
"17536";"Mettl2"
"17537";"Mettl21a"
"17538";"Mettl21c"
"17539";"Mettl21e"
"17540";"Mettl22"
"17541";"Mettl23"
"17542";"Mettl24"
"17543";"Mettl25"
"17544";"Mettl26"
"17545";"Mettl3"
"17546";"Mettl4"
"17547";"Mettl4-ps1"
"17548";"Mettl5"
"17549";"Mettl6"
"17550";"Mettl7a1"
"17551";"Mettl7a2"
"17552";"Mettl7a3"
"17553";"Mettl7b"
"17554";"Mettl8"
"17555";"Mettl9"
"17556";"Mex3a"
"17557";"Mex3b"
"17558";"Mex3c"
"17559";"Mex3d"
"17560";"Mfap1a"
"17561";"Mfap1b"
"17562";"Mfap2"
"17563";"Mfap3"
"17564";"Mfap3l"
"17565";"Mfap4"
"17566";"Mfap5"
"17567";"Mff"
"17568";"Mfge8"
"17569";"Mfhas1"
"17570";"Mfn1"
"17571";"Mfn2"
"17572";"Mfng"
"17573";"Mfrp"
"17574";"Mfsd1"
"17575";"Mfsd10"
"17576";"Mfsd11"
"17577";"Mfsd12"
"17578";"Mfsd13a"
"17579";"Mfsd13b"
"17580";"Mfsd14a"
"17581";"Mfsd14b"
"17582";"Mfsd2a"
"17583";"Mfsd2b"
"17584";"Mfsd3"
"17585";"Mfsd4a"
"17586";"Mfsd4b1"
"17587";"Mfsd4b2"
"17588";"Mfsd4b4"
"17589";"Mfsd4b5"
"17590";"Mfsd5"
"17591";"Mfsd6"
"17592";"Mfsd6l"
"17593";"Mfsd7a"
"17594";"Mfsd8"
"17595";"Mfsd9"
"17596";"Mga"
"17597";"Mgam"
"17598";"Mgam2-ps"
"17599";"Mgarp"
"17600";"Mgat1"
"17601";"Mgat2"
"17602";"Mgat3"
"17603";"Mgat4a"
"17604";"Mgat4b"
"17605";"Mgat4c"
"17606";"Mgat4d"
"17607";"Mgat4e"
"17608";"Mgat5"
"17609";"Mgat5b"
"17610";"Mgl2"
"17611";"Mgll"
"17612";"Mgme1"
"17613";"Mgmt"
"17614";"Mgp"
"17615";"Mgrn1"
"17616";"Mgst1"
"17617";"Mgst2"
"17618";"Mgst3"
"17619";"Mia"
"17620";"Mia2"
"17621";"Mia3"
"17622";"Mib1"
"17623";"Mib2"
"17624";"Mical1"
"17625";"Mical2"
"17626";"Mical3"
"17627";"Micall1"
"17628";"Micall2"
"17629";"Micu1"
"17630";"Micu2"
"17631";"Micu3"
"17632";"Mid1"
"17633";"Mid1ip1"
"17634";"Mid2"
"17635";"Midn"
"17636";"Mief1"
"17637";"Mief2"
"17638";"Mien1"
"17639";"Mier1"
"17640";"Mier2"
"17641";"Mier3"
"17642";"Mif"
"17643";"Mif-ps3"
"17644";"Mif4gd"
"17645";"Miga1"
"17646";"Miga2"
"17647";"Miip"
"17648";"Mill1"
"17649";"Mill2"
"17650";"Milr1"
"17651";"Mink1"
"17652";"Minpp1"
"17653";"Mios"
"17654";"Miox"
"17655";"Mip"
"17656";"Mipep"
"17657";"Mipep-ps"
"17658";"Mipol1"
"17659";"Mis12"
"17660";"Mis18a"
"17661";"Mis18bp1"
"17662";"Misp"
"17663";"Mitd1"
"17664";"Mitf"
"17665";"Mixl1"
"17666";"Mki67"
"17667";"Mkks"
"17668";"Mkln1"
"17669";"Mknk1"
"17670";"Mknk2"
"17671";"Mkrn1"
"17672";"Mkrn1-ps1"
"17673";"Mkrn2"
"17674";"Mkrn2os"
"17675";"Mkrn3"
"17676";"Mks1"
"17677";"Mkx"
"17678";"Mlana"
"17679";"Mlc1"
"17680";"Mlec"
"17681";"Mlf1"
"17682";"Mlf2"
"17683";"Mlh1"
"17684";"Mlh3"
"17685";"Mlip"
"17686";"Mlkl"
"17687";"Mllt1"
"17688";"Mllt10"
"17689";"Mllt11"
"17690";"Mllt3"
"17691";"Mllt6"
"17692";"Mlph"
"17693";"Mlst8"
"17694";"Mlx"
"17695";"Mlxip"
"17696";"Mlxipl"
"17697";"Mlycd"
"17698";"Mmaa"
"17699";"Mmab"
"17700";"Mmachc"
"17701";"Mmadhc"
"17702";"Mmd"
"17703";"Mmd2"
"17704";"Mme"
"17705";"Mmel1"
"17706";"Mmgt1"
"17707";"Mmgt2"
"17708";"Mmp10"
"17709";"Mmp11"
"17710";"Mmp12"
"17711";"Mmp13"
"17712";"Mmp14"
"17713";"Mmp15"
"17714";"Mmp16"
"17715";"Mmp17"
"17716";"Mmp19"
"17717";"Mmp1a"
"17718";"Mmp1b"
"17719";"Mmp2"
"17720";"Mmp20"
"17721";"Mmp21"
"17722";"Mmp23"
"17723";"Mmp24"
"17724";"Mmp25"
"17725";"Mmp27"
"17726";"Mmp28"
"17727";"Mmp3"
"17728";"Mmp7"
"17729";"Mmp8"
"17730";"Mmp9"
"17731";"Mmrn1"
"17732";"Mmrn2"
"17733";"Mms19"
"17734";"Mms22l"
"17735";"Mn1"
"17736";"Mnat1"
"17737";"Mnd1"
"17738";"Mnd1-ps"
"17739";"Mndal"
"17740";"Mns1"
"17741";"Mnt"
"17742";"Mnx1"
"17743";"Moap1"
"17744";"Mob1a"
"17745";"Mob1b"
"17746";"Mob2"
"17747";"Mob3a"
"17748";"Mob3b"
"17749";"Mob3c"
"17750";"Mob4"
"17751";"Mobp"
"17752";"Mocos"
"17753";"Mocs1"
"17754";"Mocs2"
"17755";"Mocs3"
"17756";"Mog"
