"";"logFC.D10";"logFC.D20";"logFC.D30";"logFC.D40";"logFC.D50";"logFC.D60";"logCPM";"LR";"PValue";"FDR";"logFC.D0";"module"
"Ccl21d";0,169216935012064;1,12563631629918;0,0443198581943314;0,629727603970201;1,43481502190922;-5,58333085905851;3,4372259478805;199,829535102927;2,06295563354785e-40;2,33957238528707e-38;0;8
"Saa3";0,286278229727692;1,90429452921083;2,80053023202012;4,19592254494633;3,24336009361526;3,29052650914723;3,55587021069924;199,227309247964;2,77118951229802e-40;3,1023354659675e-38;0;1
"Trbc2";1,26546508290702;4,11997739142045;5,12403255143936;5,2695135788978;5,37056448353129;6,38895398814031;2,56878449484981;199,224160435208;2,7754690723401e-40;3,1023354659675e-38;0;1
"Slfn2";-0,0174375122876221;1,36329147092684;1,39816872643908;1,82267779124256;1,98844690401911;2,93937599174078;5,65014322159449;198,827450783294;3,37106301821746e-40;3,74115757957462e-38;0;2
"Trim10";3,56474771986104;6,92328122141326;5,6432352379051;8,69306234462209;8,57156563121292;10,9569306447907;0,914955132329884;197,702007488429;5,85157767712756e-40;6,44794059358375e-38;0;1
"H2-M2";0,231606175273004;1,0055983464205;2,0360610207855;2,74966327530147;3,66262867657945;4,33769302763047;3,02305453649452;196,827453501578;8,98189933024291e-40;9,82758942915381e-38;0;2
"Trbc1";1,56050361068284;4,31452474819262;5,09922397076981;6,80585814702711;5,93228446237364;7,39132181966102;1,95275865504444;195,91477552552;1,40461670564993e-39;1,52612096193587e-37;0;1
"Cyp2f2";0,173181936313957;-0,301194912186994;-0,52154331387119;-0,366192265635392;-0,770880561382732;-4,16763413493601;5,04160120276705;194,878753368289;2,33329105219401e-39;2,51752382485683e-37;0;8
"Oas3";0,181519544947235;2,36998083212136;2,39785429397296;1,55247724941005;2,72786809734697;2,91922081126727;5,16541379190397;193,986247717089;3,61266722540547e-39;3,87103521938792e-37;0;1
"Serpina1b";-0,233117628079837;0,664973742274875;1,53970728899843;1,82821673480652;3,36231606762876;5,90062972717119;1,21123964670724;193,029627299883;5,7717282288189e-39;6,14214667747667e-37;0;2
"Ddah1";0,169932386235585;0,846454586082176;0,90977287003962;2,32913735377446;1,66991063285677;3,04956761669994;4,7518139632074;192,694725530412;6,80042752785547e-39;7,18763554423744e-37;0;2
"Apol9a";0,298339992945398;2,18549201727559;2,04478683101712;1,80221845928557;3,2326342064777;3,19826517462068;4,48952962264153;192,18725081474;8,71899131466894e-39;9,15317351729806e-37;0;1
"Gm4841";-0,132038887578341;4,71580494907603;4,40329314461016;4,4471078721701;4,55358161416268;6,15743433196433;2,29254078836729;191,862457707819;1,0222104783317e-38;1,06591169139863e-36;0;1
"Clec4e";1,18122156971888;4,32744169633091;5,43724123202298;7,49878003561725;7,26831371185874;8,04783741626656;1,44928636384441;191,378691016187;1,29544496138895e-38;1,34182189100667e-36;0;1
"Itgb2";0,145403147187087;2,02022837064034;2,7721243666093;2,75355838235093;3,2880397263752;3,50560337514119;4,04871558193133;190,839313760956;1,68700912435433e-38;1,73583183874789e-36;0;1
"Ceacam12";1,31775371301385;0,505447770136543;2,03868652954823;6,35793204076969;4,78637885095449;7,2207473165955;0,924864311093188;190,150402904151;2,36376502868851e-38;2,41617218754825e-36;0;2
"Cxcr6";1,00745182905038;2,79905389191707;3,50892660027512;4,21231803892353;4,58203055495802;5,62196267379796;2,61664708592371;187,978155060417;6,8458557481679e-38;6,95189939603167e-36;0;1
"Spn";0,0555618682934329;2,42698262772188;3,53957049710479;3,39970741409075;3,85042756020195;4,52527815238767;3,08225411068226;185,674799871864;2,11349267849875e-37;2,13229452895033e-35;0;1
"Cd7";0,438542744779868;3,60352120328721;4,44621934471651;4,91526056840707;4,38437866006638;5,31778535265453;2,69608183477401;184,701180284507;3,40331599318009e-37;3,41144003780897e-35;0;1
"Irgm1";0,300309145376044;2,03701238173493;1,93498211148854;1,81692202162075;2,15642636257121;3,10060746796534;6,98048765472188;184,601504435569;3,57340975103757e-37;3,55897867319684e-35;0;1
"Slfn4";0,447792678423287;1,34889846355161;1,29104358979572;3,18832037900712;2,33612480921924;3,5058087414085;3,80582531219366;182,281726062185;1,1116083912316e-36;1,10006748882582e-34;0;2
"Irgm2";0,536979793185722;2,64337993023806;2,55318689210041;1,57834256734409;2,39318406261968;2,86122399880196;6,84950755642672;181,839130221756;1,38029495021815e-36;1,35731915452781e-34;0;1
"Trat1";1,61221606256409;3,6777843230151;5,43180490062637;5,99752176071867;6,44536037802146;7,37483129048189;1,80448495209987;181,01283160105;2,06770223792601e-36;2,02049620570166e-34;0;1
"Apol6";0,688495719796152;1,97167841189518;2,1274291206923;1,45353340498308;2,48749511936232;3,97267397576064;3,69252061359687;180,866139623502;2,22149506021353e-36;2,1572105469086e-34;0;2
"Stat1";0,341682819890952;2,26109364153626;2,19284593729176;1,56436930198157;2,4486173812033;3,0101690840469;7,51369077052285;180,048369825972;3,31382270944014e-36;3,19794182835848e-34;0;1
"Art2a";3,55399286326048;6,8980791335633;7,54793073324933;9,63915595932116;8,86631601139584;10,6663991738705;1,07307955909621;179,508744570833;4,31448769188815e-36;4,13791328820162e-34;0;1
"Tgm2";-0,0961637884329952;0,469433643640801;0,207976945581353;1,10631054546745;1,07986288995923;2,58831606695074;7,00574257045228;177,910375170054;9,42603381206892e-36;8,98480290417882e-34;0;2
"Sprr2k";0;0;3,02257307795462;7,68434150691981;2,70886755619039;9,4717662690532;-0,534144533749746;177,192862598933;1,33864153294476e-35;1,26819960349773e-33;0;2
"Cd5";4,11548327192691;8,58437976979832;9,43624046899524;9,08499885819866;10,1197980204647;10,677338917988;1,56716228653919;176,436653948284;1,93731438705965e-35;1,82424567465126e-33;0;1
"Edn1";0,0275554114446128;-1,05129261601744;-0,664045423298388;-1,56768819172497;-1,23812902777721;-3,58407546934173;4,95420817425675;176,411632986762;1,96115331719656e-35;1,83556861983632e-33;0;7
"Pck1";-0,0464780077356514;-0,632368168707338;-0,813635350011834;-0,83848972205949;-0,976714570338164;-3,54673120055937;6,44389698598887;176,336858200288;2,0341576918022e-35;1,8924974884749e-33;0;7
"Rps12l1";6,14365670933194;5,52423238091358;5,43150774150843;3,3424826870675;5,33309374698186;6,7375385093316;2,76671000587284;175,626518489621;2,87850340739037e-35;2,66210163337049e-33;0;1
"Ptprc";0,176834386284205;1,77452171278204;2,61387586296624;2,45451053969055;2,93320379193245;3,34429495144028;4,14754892184916;175,309178508831;3,36142382923013e-35;3,09032201389045e-33;0;1
"Galnt2l";-2,53188465077197;1,20791514339775;-8,71826638141781;-8,71826638141781;0,236133311887231;1,47692833891731;1,27277454384112;175,053889086766;3,80809113752961e-35;3,48037129434103e-33;0;5
"2210407C18Rik";0,217960733454645;2,30151103693297;2,71190184789467;0,722494220595361;2,12179399596716;1,36778349375024;5,43557350500993;174,81488172002;4,27990335275649e-35;3,8887051691098e-33;0;4
"Mettl7b";-0,0577931200329465;-0,35246132437077;-0,914863361073988;-0,65460173919883;-0,63741689981286;-3,51895738248858;5,73882415211467;174,158373011599;5,89878249774494e-35;5,32845253880599e-33;0;8
"Naaladl1";-0,411354321657469;-0,331424748780791;-0,264137046100637;-0,988925592644906;-1,17808404512184;-3,50477730055066;5,66821579092085;174,047489898717;6,22720996134692e-35;5,59261047222238e-33;0;8
"Ctsw";-0,146663453858859;3,03754764514989;4,00071731761531;4,21205007169457;4,48409283401456;5,27551489689536;2,41572905059197;173,072756247374;1,00261066851684e-34;8,95262181422193e-33;0;1
"Lcp1";0,0721458810074831;1,2181210901317;1,88293540316084;1,88147637959317;2,113500353278;2,71126475732509;5,59573455513686;172,779620542061;1,15699256329913e-34;1,02721105462735e-32;0;1
"Upk3b";-1,31135414769537;1,25105959421855;-1,94895986886767;-1,59717034137899;-9,19215835335634;-6,44916867284146;1,20764889546542;172,730005648718;1,18538037985653e-34;1,04643494101312e-32;0;8
"Cxcl1";0,77523312256063;-0,503050261629388;0,778387037882203;3,31079628286451;1,35428048150447;4,48361822682228;2,06683851773124;171,967699323666;1,72025650115981e-34;1,51003532534011e-32;0;2
"H2-Q4";0,382308892088695;1,48310565332325;1,8113954835715;1,66644890062541;2,32411540189551;2,89970065364896;6,73986533314734;171,417861544647;2,25029648552653e-34;1,96420542110257e-32;0;1
"Gm5431";0,424842590181484;2,64176059241346;2,95148070061404;1,55538920626772;2,65854375599944;3,05120084397053;4,46130887933449;170,013076444454;4,46911130627228e-34;3,8791386796398e-32;0;1
"Serpina3f";4,09611766095099;8,30337472979354;8,70521149763293;9,07036149063648;9,60047340846809;10,7049737880056;1,40882752137297;168,335252475861;1,0140125487757e-33;8,75261831684892e-32;0;1
"Sgk1";-1,66391194003333;-2,00866411028062;-1,61896782018019;-0,793257577236769;-2,08332489159429;-2,78277729850686;6,17643054321478;168,115127409215;1,12906729561585e-33;9,69188871380306e-32;0;7
"Retnlg";-0,418528805936355;0,985419354996203;0,781879216916836;5,98204067110837;3,89457762365015;4,76963392156647;1,02913601113214;167,8489797248;1,28574033032481e-33;1,09761250067344e-31;0;1
"Itgae";0,0482382673702604;1,81067357185013;2,55929952821219;2,97943643254578;3,32415197857034;4,27162206410336;3,01291253351209;166,773048661117;2,17405138571602e-33;1,83700802535313e-31;0;1
"Gsta1";0,527505792161192;0,894572495650103;0,747965772101088;2,44435421506982;1,92222444312021;2,96099197456719;4,57723658819306;166,771671755147;2,17551314066407e-33;1,83700802535313e-31;0;2
"Abcb1a";-0,126305187729033;-0,846468269299372;-0,803034312728177;-0,923780330555117;-1,00863278264602;-3,70075447723141;8,01091852837861;165,781685147549;3,52716107024964e-33;2,96224332694425e-31;0;7
"Ccl20";0,6622285036128;0,0542348559372421;2,05982888077107;1,74396580119794;2,17269565508074;3,53355175481366;3,54846827996373;165,698149908343;3,67394152246697e-33;3,06892631368652e-31;0;2
"Il2rb";0,605159523838604;3,18841169930752;3,82062028552248;3,78959071938101;4,15108327075053;4,67489115190049;2,97405683997238;164,836934200337;5,5933417089809e-33;4,64725936537092e-31;0;1
"Bcl2l15";0;0;3,02331741252864;7,97509979104252;6,26549931277606;9,59017780931319;-0,41236000549859;164,218489957164;7,5637913863216e-33;6,25099078559993e-31;0;2
"Itgb7";0,287886828508108;2,3413372727998;3,36235124763416;2,943142263623;3,51436601524384;4,11018603869292;3,25130004936681;163,826075990133;9,16006242190078e-33;7,53015290206732e-31;0;1
"Sulf2";-0,0205524719169311;1,34040397038499;1,02146652714953;1,44609746020173;1,98220007520664;2,72806312456536;5,23056680022153;163,564337456651;1,0407882403856e-32;8,51090888993211e-31;0;2
"B2m";-0,00710121699947738;1,82487625360415;2,34306668958917;1,79286666760548;2,29555070614929;2,9293650423815;10,490333740998;160,552871726948;4,52222245511745e-32;3,67862671650052e-30;0;1
"Lyz2";0,139096327416612;1,35747154264207;1,8481353675827;2,50506154886842;2,34261876522391;2,5172358008446;7,97330960961297;160,386514443603;4,90440932237266e-32;3,96873998133875e-30;0;1
"Cd8a";-0,853882435043302;1,31524638644317;3,19841810451907;3,93314092717148;3,75985416215206;5,75950847027964;1,33844063045483;160,251709022513;5,23766941978721e-32;4,21645957384631e-30;0;1
"Cd4";0,426227421909468;2,18144917170745;2,66788534271222;3,11649502284774;3,44393943451514;4,05755647651479;3,2769805212774;158,862116243279;1,03136992378469e-31;8,25999716796018e-30;0;1
"Ccdc88b";0,25407980491546;1,52704784159834;2,12429283279891;3,10840921089701;3,04352496192355;4,47484681042288;2,70233159945745;158,287269694229;1,36499730495971e-31;1,08758785267482e-29;0;2
"Gbp7";0,289799139286586;2,38859410500985;2,15349234938521;1,48674688295309;2,10131378213797;2,95450599148995;4,79330764874802;157,70603110036;1,81213778278334e-31;1,4364890168931e-29;0;1
"Selenbp1";-0,425005272550822;0,110867228181108;0,128875246602861;-0,636653290808963;-1,08449888766419;-3,51118322412237;10,1601527793067;156,920407340612;2,65769186624411e-31;2,09606896070227e-29;0;8
"Aldob";0,00122986051650642;-0,558249022206331;-0,339280755455609;-0,848831186090532;-1,09084258758353;-3,15310608905066;6,32608794844177;156,190482220841;3,79321841277632e-31;2,97652699390433e-29;0;8
"Cd226";0,398392031810409;3,83278243001065;4,16893787772003;4,5501835237385;5,34674343424489;6,17074071986945;1,83676393027345;156,046546390169;4,06885829821476e-31;3,17677645122425e-29;0;1
"Ly6a";0,0178985721271237;1,84863106309455;1,83341044614027;2,01207556267694;1,96970598827652;2,98388402034894;10,3009573072905;156,008191963015;4,1456281453522e-31;3,22053122471686e-29;0;1
"Pim1";0,385101353093394;0,882955619359882;1,50427047575575;1,58981939558464;1,53411871654147;2,95008964362831;4,90970485774494;155,756854954621;4,68581324740664e-31;3,62206370273418e-29;0;2
"Laptm5";0,0330085488216637;1,55406893624556;2,05756258532224;1,79311228171101;2,30461744360932;2,55972239220608;5,28161806088628;154,848629333015;7,29439791721881e-31;5,61054754652617e-29;0;1
"Pagr1a";1,16538370335121;-4,12216641092114;-1,29090315643604;0,840528045292835;-3,91665979354752;1,89313804401515;1,86520651800197;154,798740156928;7,47388609679645e-31;5,72028415201608e-29;0;5
"Ifng";2,66975223761684;6,57810259618284;7,24527278353042;9,22386272217352;8,561892980971;10,2932648373687;0,645923291523958;154,771521069566;7,57366786125002e-31;5,76823909609028e-29;0;1
"Fxyd4";0,094130400755619;-0,195360397109968;-0,685790207828218;0,157082198483254;-0,803567905835906;-3,03648691327599;6,68886778007866;153,571607832146;1,35891262937429e-30;1,02992319622382e-28;0;8
"Lpcat4";-0,142273503442841;0,0239109996324795;0,0335993844795717;2,21270682415371;1,91496278663445;2,43557720441581;3,9062877509149;153,382974909316;1,48970066532325e-30;1,12356695325861e-28;0;2
"Clec4d";-1,97736957221167;1,97395430926485;3,74373022342756;5,95259176712682;5,42755691619999;6,05352732424615;0,854020711984369;153,223211496147;1,61026669023155e-30;1,20863350561003e-28;0;1
"Gm14137";0,702508846750159;1,44999765068589;2,19454411188889;2,60214995763098;3,17408335760997;4,2813963958121;2,96682035261568;152,763041316996;2,0148564297183e-30;1,50503963214102e-28;0;2
"Spats2l";-0,143683625084001;1,04483818136367;1,12873160419187;1,04336450914683;1,68938629915399;2,43548063071516;6,10887101822416;152,139766816881;2,72949256256183e-30;2,02909693514465e-28;0;2
"Sprr2b";0,373167366497405;0,697788315337574;1,30672680500031;4,98627177114051;2,54068663924286;5,77674149591515;0,744471572037421;151,966296359498;2,97011073853063e-30;2,19745764497859e-28;0;2
"Selplg";0,364369774138989;2,31855898107816;2,88239161444394;3,00345698861611;3,24083816700401;3,86024886020463;3,40405892190636;151,764283457816;3,27717014966806e-30;2,41314656944989e-28;0;1
"Slc37a2";0,32312449856853;-0,115785520383828;0,102704427513594;-0,568059185106386;-0,886598688109664;-3,10523890647282;8,22821618292342;149,49619724588;9,88786197236772e-30;7,24659016342818e-28;0;8
"Cma2";-2,22869087817998;-0,438375433188522;5,54097861199936;4,44180154989408;3,04127348016365;4,37152145200736;1,36955938847371;149,391500073629;1,04048715561376e-29;7,58969433651223e-28;0;1
"Cxcl11";1,88831194355401;5,84068655542265;7,08400768877743;9,59525299144433;8,91969294199942;9,45389036581258;0,487398416363419;146,592422598168;4,06295393623796e-29;2,9498184723051e-27;0;1
"Anxa8";-0,275067784799784;-0,387905954283331;-0,348087689641109;0,903987107877782;0,58162770240687;2,00621025899202;7,34248145956998;146,126721714182;5,09614236546323e-29;3,67098930771228e-27;0;2
"Ifrd1";0,229152355131536;-0,131898019042945;0,427846190641437;1,91136049923733;0,923429887470217;2,05536339282872;5,40044026293303;146,123748693095;5,10351863593906e-29;3,67098930771228e-27;0;2
"Mmp10";1,24018559642417;1,98626342443592;2,47039413421118;6,18526462650062;4,99395234315666;5,72995345001043;1,12707784870935;145,924266737028;5,62362478272501e-29;4,02646351378795e-27;0;1
"Slc4a4";0,0150957324359386;-0,266805777901919;-0,432455693609588;-1,11243756856299;-0,40530081053651;-3,07076716918145;6,8133683413639;145,742413704263;6,14379824490938e-29;4,37872446473198e-27;0;8
"Sult1a1";-0,171283720494548;0,0802455998793176;0,116094940174621;-0,427969223889229;-0,890106217870177;-3,13523109302611;7,70858013748397;145,327345881357;7,5183852793796e-29;5,33393388519273e-27;0;8
"Sting1";0,395521155338709;0,859278396877764;0,852689726146466;1,36571346873387;1,16507898479787;2,89409522277274;4,60249901556567;145,209780097635;7,96086737073704e-29;5,62218165177915e-27;0;2
"Ccl2";0,712391788659002;3,82853448502259;3,8737446286629;4,55317724698178;5,30951236991593;5,7572862101839;1,94208804258993;145,015872687332;8,74827011145209e-29;6,15031098287923e-27;0;1
"Ly6i";-0,44002136936777;2,6737764055122;3,25085649119621;5,3615824081511;4,73957208415645;5,22299797168178;1,5245403653631;144,972864879955;8,93320138687918e-29;6,25203378143882e-27;0;1
"Itln1";0,589185659716662;-0,361033191298118;1,01548695970718;2,35568154736378;1,89255790702896;3,41992929381056;3,19793908453631;144,781044698678;9,80677446086644e-29;6,83263922863148e-27;0;2
"Khdc1a";0,763248930707337;-0,302096593051304;-0,52903514878681;2,51472615757423;3,70299735370024;3,93170086475373;1,90071995826745;144,754399010769;9,93469553297159e-29;6,89086448641873e-27;0;2
"Akt3";-0,219573756668053;0,711829981822844;0,71151015449619;1,35952763513121;1,64694272408274;2,51994067646873;4,8608694505829;144,72419884082;1,00816987416108e-28;6,96174903770697e-27;0;2
"Itih2";0,0461135187257396;-0,570323301347527;-1,32177605080523;-0,781547555978925;-0,661312205804037;-4,5198255968144;3,75778350079759;143,504515532599;1,82446437737688e-28;1,25427889519047e-26;0;8
"Klb";-0,271615692936352;-0,763108619674022;-1,01938246412118;-1,51032467369921;-1,33698545550842;-5,55279228962906;3,23035105818739;143,48737845606;1,83973118737481e-28;1,25920279551729e-26;0;8
"Gml";0;2,77494474137295;3,02237066202916;8,48582216583719;5,0824307011268;8,99103796271261;-0,607866638571174;143,424511584363;1,8968386940171e-28;1,29259573635718e-26;0;1
"Gm43302";0;7,38606808499479;0;6,1204438743641;8,21430486520801;9,39241162419829;-0,0118937231679518;142,764123338268;2,61504579422912e-28;1,77423434519379e-26;0;2
"Gm13835";-2,02606994870363;0,233173788700171;-0,0878508223027952;0,197888858121854;0,894848214065267;-9,75726369193084;2,17458251084112;142,690299797667;2,7106091807417e-28;1,83107542787756e-26;0;8
"Arhgdib";0,36641254540572;1,76872078851306;2,48478676732585;2,43410299086806;2,61225211923656;3,27910375178501;3,95739561139092;142,594615698632;2,83968366072264e-28;1,90996385440033e-26;0;1
"Coq8a";0,394393518851174;0,041476383675262;-0,0247222595674132;-0,257352171433108;-0,409033784156174;-2,77373317178255;5,9338562994103;141,441012102056;4,97525770992437e-28;3,33192151030582e-26;0;8
"Gm10925";1,90676589928233;2,43825333238557;1,37499448978101;0,104386364875387;0,982654665338503;1,29413592043359;5,648715894616;141,38296919854;5,11761915765612e-28;3,41255145289713e-26;0;3
"Slfn5";-0,28288224236172;1,4968789287679;1,38121035118314;1,45899501980451;2,06747691951474;2,57880219195821;4,69576582881217;141,109473929819;5,84519038261498e-28;3,88105653737987e-26;0;1
"Mup22";0,70629054669907;2,29344306648249;1,19725662714181;-2,3401374638031;-2,0329777699642;-1,62176797373222;2,05024536138976;140,795590612858;6,8084892197502e-28;4,5014254045642e-26;0;7
"Gm3776";0,48479213624679;1,00826053358106;0,935096565977425;2,37446747553407;1,92424285243975;2,90010226148645;4,27670686597763;140,705471535686;7,11330820920688e-28;4,68302837484946e-26;0;2
